backbone,decoder,encoder,adapter,dataset_name,device,task_name,metric,result,backbone memory(MB),decoder memory(MB),train time(ms),train mem peak(MB),train energy(mJ),inference time(ms),inference mem peak(MB),inference energy(mJ)
chronosmini,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,sysbp,mae,17.682893334365474,40.918016,0.1981439999999992,11846.705078125,2751.832064,2828.92,8.391545714401618,94.3687055609756,0.759219512195122
chronossmall,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,sysbp,mae,17.863621595429212,92.30848,0.2636799999999937,18754.607421875,2841.2416,4639.844,9.693541526794434,94.30469307317071,0.8666829268292683
chronosbase,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,sysbp,mae,16.851040537764387,420.18304,0.3947519999999827,46336.5390625,4530.082304,14023.37,15.448162264940215,137.32905209756103,1.0944146341463414
chronoslarge,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,sysbp,mae,17.334779692859186,1417.926656,0.5258239999998295,114570.21875,6894.023168,39255.167,28.7370292849657,181.1306271219512,5.392439024390243
papageis,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,sysbp,mae,18.711724258050687,23.242752,0.2636800000000008,3618.532470703125,641.048576,537.185,10.288471419636796,45.05741112195122,0.9051219512195122
papageip,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,sysbp,mae,17.80861980159108,20.068352,0.2636800000000008,3509.5234375,637.874176,514.329,9.184496588823272,45.05689912195122,0.9072926829268292
papageissvri,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,sysbp,mae,19.75303333561595,20.068352,0.2636800000000008,3498.4150390625,637.874176,510.231,9.330805231885213,45.05689912195122,0.9094390243902439
momentlarge,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,heartrate,mae,7.931830801614901,1461.95456,0.5258240000000569,121535.078125,2584.105472,43932.859,32.89989252788265,41.998723121951116,8.447951219512195
momentbase,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,heartrate,mae,7.049059984160633,455.474688,0.3947519999999827,36985.92578125,1308.35456,14016.119,14.677819461357302,35.41903609756099,2.5654878048780487
momentsmall,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,heartrate,mae,6.692202126107564,151.835648,0.2636800000000221,10207.4169921875,625.839616,3554.259,9.587996145574058,22.004661073170695,1.5372439024390243
chronostiny,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,heartrate,mae,8.264179136694931,16.789504,0.13260799999999762,5256.98681640625,1399.789056,1360.52,7.966918910421977,51.17076604878049,0.9681219512195122
chronosmini,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,heartrate,mae,8.188549320872237,40.918016,0.1981439999999992,11815.8984375,2751.832064,2817.282,8.366148867258211,94.3687055609756,1.039780487804878
chronossmall,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,heartrate,mae,8.092019243938166,92.30848,0.2636799999999937,18787.30078125,2841.2416,4657.796,9.77076433926094,94.30469307317071,0.8585853658536585
chronosbase,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,heartrate,mae,7.9696761340629765,420.18304,0.3947519999999827,46323.2109375,4530.082304,14013.893,15.31224422920041,137.32905209756103,2.2902926829268293
chronoslarge,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,heartrate,mae,7.971354414777058,1417.926656,0.5258239999998295,114613.578125,6894.023168,39435.847,28.915487382470108,181.1306271219512,6.978585365853659
papageis,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,heartrate,mae,8.092553487638147,23.242752,0.2636800000000008,3607.511962890625,641.048576,531.233,10.322247133022401,45.05741112195122,1.273780487804878
papageip,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,heartrate,mae,6.074215958758098,20.068352,0.2636800000000008,3518.488525390625,637.874176,515.321,9.173690563294945,45.05689912195122,1.097780487804878
papageissvri,mlp,,,PPG-data,NVIDIA A100-SXM4-80GB,heartrate,mae,7.539521752334222,20.068352,0.2636800000000008,3501.0078125,637.874176,519.284,9.21600997738722,45.05689912195122,0.9095121951219513
momentlarge,mlp,,,ecg5000,NVIDIA A100-SXM4-80GB,ecgclass,accuracy,0.9315555555555556,1461.95456,0.5278720000001158,70195.5078125,1600.961536,23042.562,11.42687151251899,12.726271886222094,2.3069564444444444
momentsmall,mlp,,,ecg5000,NVIDIA A100-SXM4-80GB,ecgclass,accuracy,0.9257777777777778,151.835648,0.26572799999999575,8231.6826171875,228.714496,1935.899,4.926064405441284,10.203135886222213,0.7037484444444444
momentbase,mlp,,,ecg5000,NVIDIA A100-SXM4-80GB,ecgclass,accuracy,0.9282222222222222,455.474688,0.3967999999999847,22965.556640625,579.252736,6552.974,6.522016380098131,11.61215988622223,0.969176
chronostiny,mlp,,,ecg5000,NVIDIA A100-SXM4-80GB,ecgclass,accuracy,0.824,16.789504,0.13465599999999966,10485.720703125,489.074176,2098.356,3.309067883491516,24.855039886222222,0.5282766666666666
chronosmini,mlp,,,ecg5000,NVIDIA A100-SXM4-80GB,ecgclass,accuracy,0.8595555555555555,40.918016,0.20019200000000126,16343.427734375,957.543936,3748.356,3.3839454143842063,37.44051188622223,0.5455691111111111
chronossmall,mlp,,,ecg5000,NVIDIA A100-SXM4-80GB,ecgclass,accuracy,0.8573333333333333,92.30848,0.26572799999999575,30665.904296875,1021.738496,6716.178,4.3060215255949235,36.95001588622222,0.66676
chronosbase,mlp,,,ecg5000,NVIDIA A100-SXM4-80GB,ecgclass,accuracy,0.8782222222222222,420.18304,0.3967999999999847,68106.65625,1801.910784,19580.748,7.271417590989007,51.158015886222245,1.0409235555555556
chronoslarge,mlp,,,ecg5000,NVIDIA A100-SXM4-80GB,ecgclass,accuracy,0.9028888888888889,1417.926656,0.5278719999998884,181788.40625,3256.410624,55428.477,12.796977127499051,67.45086407111125,2.98256
papageis,mlp,,,ecg5000,NVIDIA A100-SXM4-80GB,ecgclass,accuracy,0.8806666666666667,23.242752,0.2657279999999993,10558.6494140625,142.904832,1140.961,5.896892611079746,14.110228821333337,0.6027673333333333
papageip,mlp,,,ecg5000,NVIDIA A100-SXM4-80GB,ecgclass,accuracy,0.7542222222222222,20.068352,0.2657279999999993,9926.3203125,139.730432,1063.538,5.336890654246012,14.110227114666664,0.6561382222222222
papageissvri,mlp,,,ecg5000,NVIDIA A100-SXM4-80GB,ecgclass,accuracy,0.8911111111111111,20.068352,0.2657279999999993,9986.001953125,139.730432,1066.414,5.36707452276018,14.110227114666664,0.6185526666666668
momentlarge,mlp,,,UWaveGestureLibraryAll,NVIDIA A100-SXM4-80GB,gestureclass,accuracy,0.9274148520379676,1461.95456,0.5294080000001031,337707.875,1741.690368,81261.82,13.865624276836913,16.683007857063103,3.4705968732551646
momentsmall,mlp,,,UWaveGestureLibraryAll,NVIDIA A100-SXM4-80GB,gestureclass,accuracy,0.8833054159687326,151.835648,0.2672640000000115,33554.640625,274.288128,7008.271,4.913099069558063,11.775999857063084,0.7478165829145729
momentbase,mlp,,,UWaveGestureLibraryAll,NVIDIA A100-SXM4-80GB,gestureclass,accuracy,0.8858179787828029,455.474688,0.39833599999997205,106982.1484375,667.91936,24062.664,6.613792600344174,14.526975857063121,1.2245206588498045
chronostiny,mlp,,,UWaveGestureLibraryAll,NVIDIA A100-SXM4-80GB,gestureclass,accuracy,0.7361809045226131,16.789504,0.13619199999999765,55011.08203125,489.083392,8237.932,3.2850169419976067,24.855039857063094,0.5186596873255164
chronosmini,mlp,,,UWaveGestureLibraryAll,NVIDIA A100-SXM4-80GB,gestureclass,accuracy,0.77749860413177,40.918016,0.2017279999999957,98981.1796875,957.553152,17298.796,3.41267014022382,37.4405118570631,0.5565214963707427
chronossmall,mlp,,,UWaveGestureLibraryAll,NVIDIA A100-SXM4-80GB,gestureclass,accuracy,0.7786152987158013,92.30848,0.2672639999999973,206396.03125,1021.747712,34843.198,4.290627249654347,36.95001585706309,0.703965940815187
chronosbase,mlp,,,UWaveGestureLibraryAll,NVIDIA A100-SXM4-80GB,gestureclass,accuracy,0.7878280290340591,420.18304,0.39833599999997205,666757.3125,1803.623936,134088.217,7.27352722752101,51.15801585706316,1.0996284198771638
chronoslarge,mlp,,,UWaveGestureLibraryAll,NVIDIA A100-SXM4-80GB,gestureclass,accuracy,0.8238414293690676,1417.926656,0.5294079999998758,2062525.375,3256.41984,423757.919,12.813533153299643,67.45085998883292,3.160218034617532
papageis,mlp,,,UWaveGestureLibraryAll,NVIDIA A100-SXM4-80GB,gestureclass,accuracy,0.9034059184812954,23.242752,0.26726400000000083,39908.37890625,205.413888,2859.017,6.004011789691441,16.07055322836404,0.6484438860971524
papageip,mlp,,,UWaveGestureLibraryAll,NVIDIA A100-SXM4-80GB,gestureclass,accuracy,0.6929089893914014,20.068352,0.26726400000000083,35522.67578125,202.239488,2622.779,5.360475915028089,16.070550798436628,0.6351708542713568
papageissvri,mlp,,,UWaveGestureLibraryAll,NVIDIA A100-SXM4-80GB,gestureclass,accuracy,0.9184812953657174,20.068352,0.26726400000000083,35319.984375,202.239488,2605.908,5.3545393286172,16.070550798436628,0.6501582914572864
chronosbase,mlp,,,ETTh1,NVIDIA A100-SXM4-80GB,etth1fore,mae,0.7172177176725283,420.18304,302.580736,22332.98046875,1948.440576,7019.446,7.242894686744664,52.73438936110074,1.065309780587579
chronossmall,mlp,,,ETTh1,NVIDIA A100-SXM4-80GB,etth1fore,mae,0.826173030064009,92.30848,201.720832,10426.38671875,1117.970432,2740.901,4.250562155189103,38.32780723837857,0.7886266269988844
chronosmini,mlp,,,ETTh1,NVIDIA A100-SXM4-80GB,etth1fore,mae,0.5750949896271761,40.918016,151.29088000000002,7396.27197265625,814.430208,1819.544,3.359386833949176,38.22921039494233,0.5329014503532913
chronostiny,mlp,,,ETTh1,NVIDIA A100-SXM4-80GB,etth1fore,mae,0.5781708334624848,16.789504,100.860928,5196.55810546875,538.151936,1095.892,3.260778890750186,25.38118007288955,0.5710702863518036
chronoslarge,mlp,,,ETTh1,NVIDIA A100-SXM4-80GB,etth1fore,mae,0.5492737924948963,1417.926656,403.4406399999998,56516.73046875,3452.187648,18439.391,12.802965289733365,70.79168190405358,3.3214563034585347
momentlarge,mlp,,,ETTh1,NVIDIA A100-SXM4-80GB,etth1fore,mae,0.22808222192981784,1461.95456,50.332672,29105.12890625,1704.462336,8522.223,11.361680056358102,12.98780575083697,2.368276310896244
momentbase,mlp,,,ETTh1,NVIDIA A100-SXM4-80GB,etth1fore,mae,0.2329269382580589,455.474688,37.74975999999998,11648.0849609375,663.6416,2941.82,6.479207033382202,11.8081821227222,1.004875790256601
momentsmall,mlp,,,ETTh1,NVIDIA A100-SXM4-80GB,etth1fore,mae,0.21938321465773136,151.835648,25.166848000000016,6052.05078125,295.77728,1026.5,4.939800706482501,10.333646494607649,0.5812261063592414
papageis,mlp,,,ETTh1,NVIDIA A100-SXM4-80GB,etth1fore,mae,0.9405153183150391,23.242752,0.3942399999999999,11897.1357421875,86.724096,1190.365,5.8447689247556935,16.431466341390852,0.6410833023428784
papageip,mlp,,,ETTh1,NVIDIA A100-SXM4-80GB,etth1fore,mae,1.409683604599257,20.068352,0.3942399999999999,11285.0263671875,83.549696,1134.85,5.252362592994347,16.43146310449982,0.6543413908516177
papageissvri,mlp,,,ETTh1,NVIDIA A100-SXM4-80GB,etth1fore,mae,0.5054468616647415,20.068352,0.3942399999999999,11328.3193359375,83.549696,1144.229,5.315254434150761,16.43146310449982,0.6336578653774637
chronosbase,mlp,,,weather,NVIDIA A100-SXM4-80GB,weatherfore,mae,0.29916290132682893,420.18304,302.580736,110914.90625,1950.144512,33213.971,7.227849440865873,52.734823557789014,1.1338214147661383
chronossmall,mlp,,,weather,NVIDIA A100-SXM4-80GB,weatherfore,mae,0.3577933446778057,92.30848,201.720832,53929.39453125,1117.970432,13168.313,4.195139898450208,38.32821832238113,0.7133637417858523
chronosmini,mlp,,,weather,NVIDIA A100-SXM4-80GB,weatherfore,mae,0.3054824196469603,40.918016,151.29088000000002,40462.05859375,814.954496,9015.544,3.298408565970061,38.22942770467722,0.54023598763046
chronostiny,mlp,,,weather,NVIDIA A100-SXM4-80GB,weatherfore,mae,0.3161380311241396,16.789504,100.860928,38594.6328125,538.151936,6389.233,3.220487817701429,25.381325086973334,0.5274819288751449
chronoslarge,mlp,,,weather,NVIDIA A100-SXM4-80GB,weatherfore,mae,0.30192288421556346,1417.926656,403.4406399999998,267748.09375,3452.187648,85588.926,12.762959454849414,70.79281735446466,3.0250897758020874
momentlarge,mlp,,,weather,NVIDIA A100-SXM4-80GB,weatherfore,mae,0.027098102621954005,1461.95456,50.332672,144111.328125,1705.510912,40275.144,11.345172453534893,12.987878469269617,2.252262756088133
momentbase,mlp,,,weather,NVIDIA A100-SXM4-80GB,weatherfore,mae,0.02711830383636706,455.474688,37.74975999999998,64861.2265625,662.855168,14576.007,6.419577870306289,11.808236802473914,1.0135830112098956
momentsmall,mlp,,,weather,NVIDIA A100-SXM4-80GB,weatherfore,mae,0.027228495532443314,151.835648,25.166848000000016,49214.859375,295.77728,5968.736,4.925735969270662,10.33368313567837,0.7156120023192888
papageis,mlp,,,weather,NVIDIA A100-SXM4-80GB,weatherfore,mae,0.07721637041368143,23.242752,0.3942399999999999,103814.4765625,86.724096,8793.674,5.817408635941629,16.432713969849246,0.6298497294163123
papageip,mlp,,,weather,NVIDIA A100-SXM4-80GB,weatherfore,mae,0.07272839026671594,20.068352,0.3942399999999999,99646.8203125,83.549696,8434.891,5.357752937629133,16.43271312872053,0.6212126014688829
papageissvri,mlp,,,weather,NVIDIA A100-SXM4-80GB,weatherfore,mae,0.06317249524853581,20.068352,0.3942399999999999,100122.71875,83.549696,8426.709,5.33182072524265,16.43271312872053,0.647534885968303
chronosbase,mlp,,,exchange,NVIDIA A100-SXM4-80GB,ratefore,mae,1.680379762891053,420.18304,302.580736,14189.2001953125,1949.751296,4054.614,7.313565488674342,52.73378635294114,1.1387631975867272
chronossmall,mlp,,,exchange,NVIDIA A100-SXM4-80GB,ratefore,mae,1.3684643151329556,92.30848,201.720832,7220.82080078125,1117.970432,1628.921,4.344772970334796,38.32752651583712,0.7201983408748115
chronosmini,mlp,,,exchange,NVIDIA A100-SXM4-80GB,ratefore,mae,1.4259964402856051,40.918016,151.29088000000002,5346.71826171875,814.954496,1134.673,3.4327841220398296,38.228908597285056,0.7457518853695324
chronostiny,mlp,,,exchange,NVIDIA A100-SXM4-80GB,ratefore,mae,1.5959150825831723,16.789504,100.860928,5024.76123046875,538.151936,806.618,3.3208623302827953,25.380978678733015,0.4596998491704374
chronoslarge,mlp,,,exchange,NVIDIA A100-SXM4-80GB,ratefore,mae,1.6306982039275966,1417.926656,403.4406399999998,34416.1328125,3452.187648,10614.88,12.861469934069373,70.79010500150844,3.3347104072398186
momentlarge,mlp,,,exchange,NVIDIA A100-SXM4-80GB,ratefore,mae,0.40023874577217583,1461.95456,50.332672,18617.3125,1705.510912,4913.702,11.453413001013018,12.987704760181032,2.1683815987933635
momentbase,mlp,,,exchange,NVIDIA A100-SXM4-80GB,ratefore,mae,0.3981240475075152,455.474688,37.74975999999998,8472.662109375,662.855168,1804.456,6.5576965301824375,11.808106184012047,1.0095625942684765
momentsmall,mlp,,,exchange,NVIDIA A100-SXM4-80GB,ratefore,mae,0.4087691299489799,151.835648,25.166848000000016,6441.25830078125,295.77728,736.569,5.0245768067344105,10.333595607843137,0.6096168929110106
papageis,mlp,,,exchange,NVIDIA A100-SXM4-80GB,ratefore,mae,0.6855016505719815,23.242752,0.3942399999999999,13251.5517578125,86.724096,1110.496,5.968692738905571,16.429733647058825,0.5644313725490195
papageip,mlp,,,exchange,NVIDIA A100-SXM4-80GB,ratefore,mae,1.9067822480683831,20.068352,0.3942399999999999,12586.1953125,83.549696,1051.313,5.313915170695447,16.429727082956262,0.6445987933634992
papageissvri,mlp,,,exchange,NVIDIA A100-SXM4-80GB,ratefore,mae,0.6621562644169876,20.068352,0.3942399999999999,12765.7568359375,83.549696,1061.78,5.379239645478952,16.429727082956262,0.6561093514328808
chronosbase,mlp,,,ecl,NVIDIA A100-SXM4-80GB,elecfore,mae,0.4334761634975915,420.18304,302.580736,69814.96875,1949.74208,19201.284,7.2463449321806275,52.734664800157816,1.1683998816334584
chronossmall,mlp,,,ecl,NVIDIA A100-SXM4-80GB,elecfore,mae,0.4620076572348492,92.30848,201.720832,43078.09375,1117.961216,9006.712,4.267118493770796,38.32804799053065,0.7717820082856579
chronosmini,mlp,,,ecl,NVIDIA A100-SXM4-80GB,elecfore,mae,0.460951650531797,40.918016,151.29088000000002,35002.671875,814.94528,6580.638,3.3668226487868447,38.22934824856972,0.5852604063917932
chronostiny,mlp,,,ecl,NVIDIA A100-SXM4-80GB,elecfore,mae,0.48892242497339017,16.789504,100.860928,34170.86328125,538.14272,4694.663,3.2437951015424247,25.381272064707048,0.5215537581376998
chronoslarge,mlp,,,ecl,NVIDIA A100-SXM4-80GB,elecfore,mae,0.43230355203387455,1417.926656,403.4406399999998,158385.609375,3452.178432,46641.534,12.784849157086912,70.79240219372673,3.2570418228447426
momentlarge,mlp,,,ecl,NVIDIA A100-SXM4-80GB,elecfore,mae,0.43156918205899286,1461.95456,50.332672,106272.4609375,1706.025984,24722.072,11.312833486117892,12.987851880844346,2.306466561451963
momentbase,mlp,,,ecl,NVIDIA A100-SXM4-80GB,elecfore,mae,0.4709700273316677,455.474688,37.74975999999998,62931.4296875,662.42816,10329.691,6.476649650480414,11.80821680962714,0.980733478003551
momentsmall,mlp,,,ecl,NVIDIA A100-SXM4-80GB,elecfore,mae,0.43689913606075104,151.835648,25.166848000000016,47507.90234375,295.243776,4812.763,4.969422044639264,10.333669738409924,0.6897315052278555
papageis,mlp,,,ecl,NVIDIA A100-SXM4-80GB,elecfore,mae,0.7849352902874528,23.242752,0.3942399999999999,100284.09375,77.43232,8238.284,5.885550814188545,16.43225779285855,0.629552771749852
papageip,mlp,,,ecl,NVIDIA A100-SXM4-80GB,elecfore,mae,0.8075598083000052,20.068352,0.3942399999999999,95439.3046875,74.25792,7834.403,5.302658038629445,16.432256075754587,0.6503217597159203
papageissvri,mlp,,,ecl,NVIDIA A100-SXM4-80GB,elecfore,mae,0.7918077867428893,20.068352,0.3942399999999999,95079.3515625,74.25792,7892.588,5.356384262951151,16.432256075754587,0.6547263760110476
chronosbase,mlp,,,traffic,NVIDIA A100-SXM4-80GB,trafficfore,mae,0.4104066764450398,420.18304,302.580736,90611.1640625,1949.737472,18925.512,7.245452676726495,52.734500428097704,1.0655782333433825
chronossmall,mlp,,,traffic,NVIDIA A100-SXM4-80GB,trafficfore,mae,0.4714042905477324,92.30848,201.720832,57298.3828125,1117.956608,10105.885,4.256077155744882,38.32790431835997,0.7673675007536931
chronosmini,mlp,,,traffic,NVIDIA A100-SXM4-80GB,trafficfore,mae,0.4448166200557626,40.918016,151.29088000000002,39595.609375,814.940672,6990.577,3.3347558324725863,38.229265982514306,0.539908652396744
chronostiny,mlp,,,traffic,NVIDIA A100-SXM4-80GB,trafficfore,mae,0.45071164234909483,16.789504,100.860928,41387.25,538.138112,5351.477,3.2627768523728307,25.381217167319875,0.5312176665661742
chronoslarge,mlp,,,traffic,NVIDIA A100-SXM4-80GB,trafficfore,mae,0.41367395572696974,1417.926656,403.4406399999998,146966.671875,3452.173824,37449.365,12.876043707842133,70.79197235091965,3.132277057582152
momentlarge,mlp,,,traffic,NVIDIA A100-SXM4-80GB,trafficfore,mae,0.3760614481301235,1461.95456,50.332672,139989.984375,1704.448512,23357.12,11.299708778972471,12.987824352125472,2.211656315948146
momentbase,mlp,,,traffic,NVIDIA A100-SXM4-80GB,trafficfore,mae,0.3990596104365893,455.474688,37.74975999999998,82128.5,661.137408,9343.641,6.5512375582906905,11.808196109737708,0.978287006331022
momentsmall,mlp,,,traffic,NVIDIA A100-SXM4-80GB,trafficfore,mae,0.39547421119397597,151.835648,25.166848000000016,63204.6171875,294.977024,5924.661,4.946686224438607,10.333655867350018,0.6838830268314743
papageis,mlp,,,traffic,NVIDIA A100-SXM4-80GB,trafficfore,mae,1.204654419315437,23.242752,0.3942399999999999,130977.40625,72.787456,10808.453,5.843775344103404,16.431785483268015,0.6728444377449503
papageip,mlp,,,traffic,NVIDIA A100-SXM4-80GB,trafficfore,mae,1.207431581118392,20.068352,0.3942399999999999,124982.1953125,69.613056,10311.466,5.260594166148166,16.431782859210124,0.6376722942417847
papageissvri,mlp,,,traffic,NVIDIA A100-SXM4-80GB,trafficfore,mae,1.0800968542171354,20.068352,0.3942399999999999,125468.765625,69.613056,10358.45,5.307111212673193,16.431782859210124,0.6464700030147724

