run_idx,req_idx,latency_ms,backbone_ms,decoder_ms,swap_ms,gpu_peak_mb
0,9,29.7325,28.78,0.7826,0.0019,409.222
0,10,29.7475,28.794,0.7925,0.002,409.222
0,11,29.7045,28.7573,0.7829,0.0018,409.222
0,12,29.7895,28.8196,0.797,0.0019,409.222
0,13,29.7231,28.7491,0.8079,0.0017,409.222
0,14,29.811,28.8497,0.7947,0.0016,409.222
0,15,29.7709,28.8084,0.7898,0.0017,409.222
0,16,29.7113,28.7317,0.8109,0.0022,409.222
0,17,29.7145,28.7358,0.7967,0.002,409.222
0,18,30.0448,28.8114,1.0577,0.0016,409.222
0,19,29.6839,28.7438,0.7767,0.0024,409.222
0,20,29.7499,28.8076,0.7805,0.0017,409.222
0,21,29.7352,28.7758,0.7823,0.0017,409.222
0,22,29.8052,28.8517,0.7825,0.0018,409.222
0,23,29.7796,28.8177,0.7923,0.0021,409.222
0,24,29.7871,28.8241,0.7858,0.0018,409.222
0,25,29.7467,28.804,0.7757,0.0018,409.222
0,26,29.7936,28.8361,0.7904,0.0018,409.222
0,27,29.7482,28.753,0.8013,0.0019,409.222
0,28,29.7887,28.8102,0.7874,0.0018,409.222
0,29,30.0547,28.8003,0.7695,0.0018,409.222
0,30,29.7414,28.8005,0.777,0.0026,409.222
0,31,29.8265,28.8719,0.7833,0.0019,409.222
0,32,29.9551,28.9943,0.7876,0.0014,409.222
0,33,29.9193,28.9648,0.786,0.0018,409.222
0,34,29.9998,29.0262,0.7979,0.0018,409.222
0,35,30.0914,29.1331,0.7873,0.0021,409.222
0,36,30.0495,29.0951,0.7898,0.0019,409.222
0,37,30.1129,29.1505,0.7971,0.0018,409.222
0,38,30.0051,29.0443,0.7859,0.0021,409.222
0,39,30.313,28.9967,1.127,0.002,409.222
0,40,29.868,28.9277,0.7792,0.0019,409.222
0,41,32.3691,31.2367,0.9381,0.0038,409.222
0,42,29.9943,29.0248,0.7973,0.0019,409.222
0,43,29.8109,28.8373,0.7988,0.0016,409.222
0,44,29.7261,28.7452,0.794,0.0019,409.222
0,45,29.781,28.8079,0.7946,0.0015,409.222
0,46,29.7813,28.7951,0.8019,0.0022,409.222
0,47,29.7653,28.8117,0.7756,0.0018,409.222
0,48,29.7392,28.7778,0.7857,0.0019,409.222
0,49,29.805,28.8127,0.7979,0.0022,409.222
0,50,30.0757,28.771,0.7809,0.0017,409.222
0,51,29.7723,28.8206,0.789,0.0019,409.222
0,52,29.7585,28.7914,0.7988,0.0019,409.222
0,53,29.7715,28.8054,0.7962,0.0019,409.222
0,54,29.8265,28.8634,0.791,0.0014,409.222
0,55,29.8331,28.8645,0.7952,0.002,409.222
0,56,29.8092,28.8431,0.7906,0.0019,409.222
0,57,29.851,28.8867,0.7912,0.0015,409.222
0,58,29.7365,28.7756,0.7942,0.0021,409.222
0,59,29.8294,28.8572,0.8011,0.0017,409.222
0,60,30.1539,28.8016,1.1456,0.0017,409.222
0,61,29.8008,28.8461,0.7807,0.0018,409.222
0,62,29.7609,28.7905,0.8014,0.0021,409.222
0,63,29.7994,28.8244,0.7979,0.0019,409.222
0,64,29.7425,28.7734,0.7871,0.0016,409.222
0,65,29.8626,28.8903,0.794,0.0019,409.222
0,66,29.8084,28.8201,0.7995,0.0027,409.222
0,67,29.9164,28.9419,0.7949,0.0021,409.222
0,68,29.8519,28.8767,0.7842,0.0016,409.222
0,69,29.9658,28.9905,0.8008,0.0021,409.222
0,70,29.8821,28.8996,0.81,0.0021,409.222
0,71,30.2866,29.3415,0.7839,0.0016,409.222
0,72,29.7755,28.823,0.7805,0.0084,409.222
0,73,29.8757,28.8906,0.8004,0.0025,409.222
0,74,29.8577,28.8789,0.7963,0.002,409.222
0,75,29.8449,28.8819,0.79,0.0016,409.222
0,76,29.8123,28.8343,0.8021,0.0018,409.222
0,77,29.8054,28.823,0.7996,0.0018,409.222
0,78,29.761,28.802,0.7909,0.0014,409.222
0,79,29.86,28.8963,0.7868,0.0019,409.222
0,80,29.7609,28.7876,0.7893,0.0021,409.222
0,81,30.164,28.8318,0.7709,0.0015,409.222
0,82,29.7474,28.7928,0.7883,0.0016,409.222
0,83,29.81,28.8535,0.7842,0.0025,409.222
0,84,29.8456,28.8757,0.7991,0.0021,409.222
0,85,29.9868,29.0012,0.8048,0.0024,409.222
0,86,29.9329,28.9752,0.7877,0.0017,409.222
0,87,29.9603,28.9719,0.8014,0.002,409.222
0,88,29.9779,29.023,0.7804,0.0019,409.222
0,89,29.853,28.8907,0.7902,0.0016,409.222
0,90,29.9669,28.9809,0.8127,0.0023,409.222
0,91,30.4352,28.9643,1.3073,0.002,409.222
0,92,29.9418,28.9856,0.7934,0.0017,409.222
0,93,29.8988,28.9402,0.786,0.0015,409.222
0,94,29.8944,28.9013,0.8004,0.0023,409.222
0,95,29.7873,28.8138,0.8021,0.0022,409.222
0,96,29.8321,28.8663,0.7932,0.0015,409.222
0,97,29.7621,28.7984,0.7926,0.0022,409.222
0,98,29.89,28.9165,0.7847,0.0017,409.222
0,99,29.9179,28.9523,0.7995,0.0024,409.222
0,100,30.0921,29.1135,0.7809,0.0019,409.222
0,101,30.017,29.0497,0.7894,0.0021,409.222
0,102,30.4336,29.1173,0.7815,0.0017,409.222
0,103,29.8856,28.953,0.7709,0.0015,409.222
0,104,30.0313,29.0469,0.8067,0.0017,409.222
0,105,29.9399,28.9676,0.8005,0.0025,409.222
0,106,29.918,28.9373,0.8011,0.0019,409.222
0,107,29.8596,28.8877,0.8001,0.0016,409.222
0,108,29.9319,28.9697,0.785,0.0022,409.222
0,109,29.8189,28.8483,0.7967,0.0018,409.222
0,110,29.8996,28.903,0.8138,0.0023,409.222
0,111,29.7872,28.8238,0.7824,0.002,409.222
0,112,30.2716,28.9301,1.164,0.002,409.222
0,113,29.8124,28.8574,0.7818,0.002,409.222
0,114,29.8352,28.8832,0.7831,0.0017,409.222
0,115,29.8512,28.8596,0.8103,0.0019,409.222
0,116,29.8362,28.8435,0.8116,0.0022,409.222
0,117,29.7519,28.7691,0.7916,0.0015,409.222
0,118,29.8766,28.913,0.7857,0.0014,409.222
0,119,29.7368,28.7732,0.788,0.0023,409.222
0,120,29.7441,28.7671,0.7939,0.0022,409.222
0,121,29.7228,28.7607,0.7788,0.0018,409.222
0,122,29.7378,28.7594,0.7948,0.0021,409.222
0,123,30.0828,28.7489,0.7904,0.0016,409.222
0,124,29.7535,28.8005,0.7799,0.0019,409.222
0,125,29.6874,28.7323,0.7868,0.0016,409.222
0,126,29.7801,28.7894,0.8131,0.0019,409.222
0,127,29.7517,28.7834,0.7901,0.0017,409.222
0,128,29.7934,28.8222,0.7959,0.0019,409.222
0,129,29.7925,28.8147,0.7974,0.0019,409.222
0,130,29.7706,28.8029,0.7931,0.0018,409.222
0,131,29.742,28.775,0.7933,0.0019,409.222
0,132,29.798,28.8245,0.7991,0.0015,409.222
0,133,30.1202,28.76,1.1848,0.0024,409.222
0,134,29.7108,28.7559,0.7796,0.0019,409.222
0,135,29.7393,28.7635,0.7986,0.0018,409.222
0,136,29.7063,28.7384,0.7943,0.0022,409.222
0,137,29.7207,28.7452,0.7943,0.0019,409.222
0,138,29.7308,28.7627,0.7938,0.002,409.222
0,139,29.6989,28.7322,0.7953,0.0021,409.222
0,140,29.7321,28.7575,0.8007,0.002,409.222
0,141,29.7848,28.8007,0.8038,0.0021,409.222
0,142,29.721,28.7585,0.791,0.0018,409.222
0,143,29.773,28.7679,0.7978,0.0021,409.222
0,144,29.707,28.7445,0.7893,0.0016,409.222
0,145,29.6765,28.7148,0.7904,0.0015,409.222
0,146,29.7692,28.7867,0.8002,0.0015,409.222
0,147,29.7484,28.7583,0.8129,0.0025,409.222
0,148,29.696,28.7159,0.7985,0.0018,409.222
0,149,29.7593,28.7673,0.8022,0.0018,409.222
0,150,29.7515,28.7587,0.8029,0.0022,409.222
0,151,29.7331,28.7715,0.7847,0.0021,409.222
0,152,29.7258,28.7415,0.8035,0.0019,409.222
0,153,29.7268,28.7301,0.8155,0.002,409.222
0,154,30.1481,28.7731,0.8001,0.0021,409.222
0,155,29.7051,28.7454,0.7882,0.0021,409.222
0,156,29.7005,28.7444,0.7893,0.0017,409.222
0,157,29.7571,28.7699,0.8025,0.0018,409.222
0,158,29.7413,28.7604,0.8014,0.0019,409.222
0,159,29.703,28.7265,0.7945,0.0018,409.222
0,160,29.731,28.7734,0.7835,0.0015,409.222
0,161,29.7247,28.7476,0.7896,0.0025,409.222
0,162,29.7157,28.7434,0.7954,0.0018,409.222
0,163,29.7715,28.7883,0.801,0.0016,409.222
0,164,30.118,28.7571,1.1682,0.0024,409.222
0,165,29.7182,28.7485,0.7938,0.0016,409.222
0,166,29.7412,28.7682,0.7931,0.0022,409.222
0,167,29.7188,28.7641,0.784,0.002,409.222
0,168,29.7526,28.7689,0.7994,0.0023,409.222
0,169,30.0125,28.9238,0.8955,0.0033,409.222
0,170,29.8027,28.8302,0.7807,0.0019,409.222
0,171,29.7476,28.7684,0.7908,0.0019,409.222
0,172,29.7402,28.7571,0.8003,0.0021,409.222
0,173,29.7142,28.7472,0.7857,0.0018,409.222
0,174,29.8322,28.8297,0.829,0.0016,409.222
0,175,30.0972,28.7442,0.7874,0.0021,409.222
0,176,29.725,28.7575,0.7978,0.0018,409.222
0,177,29.7457,28.7717,0.7951,0.0018,409.222
0,178,29.734,28.7608,0.7992,0.0023,409.222
0,179,29.752,28.7647,0.7998,0.0019,409.222
0,180,29.7409,28.7766,0.79,0.0016,409.222
0,181,29.7163,28.7529,0.7922,0.0017,409.222
0,182,29.7981,28.825,0.7936,0.0017,409.222
0,183,29.7329,28.7633,0.7919,0.0018,409.222
0,184,29.7722,28.8035,0.7915,0.0018,409.222
0,185,30.2326,28.8617,1.1761,0.0017,409.222
0,186,29.8323,28.8692,0.789,0.0021,409.222
0,187,29.8851,28.9163,0.7919,0.0017,409.222
0,188,29.8704,28.9078,0.7901,0.0018,409.222
0,189,29.8635,28.8871,0.7942,0.0023,409.222
0,190,29.789,28.8204,0.7927,0.0016,409.222
0,191,29.9133,28.9428,0.7907,0.0017,409.222
0,192,29.8144,28.8443,0.7944,0.002,409.222
0,193,29.9035,28.9066,0.8006,0.002,409.222
0,194,29.8392,28.8732,0.787,0.0018,409.222
0,195,29.8956,28.9049,0.8177,0.0019,409.222
0,196,30.2682,28.902,0.8027,0.0018,409.222
0,197,29.9013,28.936,0.7846,0.0015,409.222
0,198,29.8113,28.8427,0.786,0.0018,409.222
0,199,29.8317,28.8652,0.7889,0.0019,409.222
1,0,269.2301,254.1694,14.7875,0.0027,409.222
1,1,30.3797,29.2776,0.9105,0.0026,409.222
1,2,29.7941,28.7978,0.8232,0.0018,409.222
1,3,29.8489,28.7603,0.9148,0.0018,409.222
1,4,29.7818,28.8239,0.7855,0.0023,409.222
1,5,29.8082,28.8357,0.8007,0.0017,409.222
1,6,29.8229,28.8712,0.7811,0.0025,409.222
1,7,29.7484,28.7823,0.8025,0.0024,409.222
1,8,29.8338,28.847,0.8259,0.0013,409.222
1,9,29.6945,28.7558,0.7742,0.0028,409.222
1,10,29.8421,28.8788,0.7966,0.002,409.222
1,11,29.7758,28.816,0.7951,0.0016,409.222
1,12,29.7809,28.8233,0.7764,0.0023,409.222
1,13,29.8072,28.8265,0.809,0.0023,409.222
1,14,29.7987,28.8384,0.7946,0.0017,409.222
1,15,29.7235,28.7696,0.7817,0.0021,409.222
1,16,29.9168,28.9304,0.8157,0.0016,409.222
1,17,29.7994,28.8286,0.7782,0.0019,409.222
1,18,30.1528,28.9151,1.0623,0.0021,409.222
1,19,29.8488,28.9025,0.7892,0.0017,409.222
1,20,29.8396,28.8932,0.7814,0.0025,409.222
1,21,29.8688,28.893,0.8038,0.0019,409.222
1,22,29.8644,28.8893,0.8095,0.0015,409.222
1,23,29.7311,28.7713,0.7772,0.0023,409.222
1,24,29.8661,28.8706,0.8194,0.0021,409.222
1,25,29.7469,28.7843,0.7871,0.0018,409.222
1,26,29.7488,28.8052,0.7673,0.0024,409.222
1,27,29.8022,28.7878,0.8121,0.0017,409.222
1,28,29.7911,28.8187,0.7967,0.0019,409.222
1,29,30.0978,28.8251,0.7701,0.0027,409.222
1,30,30.0901,29.1246,0.8056,0.0017,409.222
1,31,30.0764,29.1178,0.7922,0.0021,409.222
1,32,30.251,29.2955,0.7919,0.0025,409.222
1,33,30.1524,29.1733,0.7993,0.0017,409.222
1,34,30.1459,29.1872,0.7826,0.0029,409.222
1,35,30.04,29.065,0.8091,0.0016,409.222
1,36,30.1027,29.1439,0.7862,0.0018,409.222
1,37,29.9041,28.9639,0.774,0.0022,409.222
1,38,29.9661,28.9861,0.8059,0.0019,409.222
1,39,30.1859,28.8642,1.1376,0.0017,409.222
1,40,29.7927,28.8644,0.766,0.0024,409.222
1,41,29.7718,28.787,0.8122,0.0014,409.222
1,42,29.7593,28.8087,0.7755,0.0017,409.222
1,43,29.7465,28.7798,0.7924,0.0029,409.222
1,44,29.8168,28.8246,0.8129,0.0014,409.222
1,45,29.726,28.7685,0.7848,0.0019,409.222
1,46,30.2757,29.0676,1.0014,0.0044,409.222
1,47,29.9415,28.9636,0.8016,0.0014,409.222
1,48,29.7386,28.7641,0.8052,0.0025,409.222
1,49,29.7667,28.7694,0.8243,0.0019,409.222
1,50,30.1039,28.7862,0.7866,0.0016,409.222
1,51,29.7664,28.8453,0.7637,0.002,409.222
1,52,29.8803,28.8927,0.8108,0.0015,409.222
1,53,29.8085,28.8416,0.7959,0.0022,409.222
1,54,29.8416,28.8748,0.7859,0.0021,409.222
1,55,29.9313,28.9371,0.8212,0.0016,409.222
1,56,29.8318,28.8625,0.795,0.0017,409.222
1,57,29.9144,28.9617,0.7847,0.0022,409.222
1,58,29.9257,28.9378,0.8068,0.0015,409.222
1,59,29.8884,28.9266,0.7867,0.0025,409.222
1,60,30.2935,28.9157,1.1739,0.0019,409.222
1,61,29.903,28.9654,0.779,0.0013,409.222
1,62,29.9254,28.9857,0.7673,0.0026,409.222
1,63,30.1544,29.1642,0.8136,0.002,409.222
1,64,30.1305,29.1567,0.7998,0.0017,409.222
1,65,30.1664,29.2046,0.778,0.0028,409.222
1,66,30.2011,29.1976,0.8239,0.0016,409.222
1,67,30.2122,29.2407,0.7882,0.008,409.222
1,68,30.0742,29.1186,0.7879,0.0021,409.222
1,69,30.119,29.1295,0.8016,0.0016,409.222
1,70,32.922,29.0077,3.7478,0.0023,409.222
1,71,40.8056,36.2306,4.3909,0.0016,409.222
1,72,39.6819,35.6107,3.8938,0.0022,409.222
1,73,35.7684,34.6386,0.9472,0.0018,409.222
1,74,37.7967,36.8275,0.7894,0.0022,409.222
1,75,29.7423,28.7823,0.7881,0.0018,409.222
1,76,29.7659,28.7804,0.8122,0.0014,409.222
1,77,29.7856,28.8168,0.7869,0.0017,409.222
1,78,29.7802,28.8078,0.8004,0.0023,409.222
1,79,29.8335,28.8544,0.8096,0.0017,409.222
1,80,29.7412,28.7908,0.7821,0.0027,409.222
1,81,30.1848,28.8235,0.7902,0.0017,409.222
1,82,29.7483,28.7838,0.8007,0.0015,409.222
1,83,29.7765,28.8165,0.7819,0.0028,409.222
1,84,29.8326,28.8081,0.8195,0.0019,409.222
1,85,29.8445,28.8533,0.8044,0.002,409.222
1,86,29.7435,28.7991,0.7672,0.0023,409.222
1,87,29.8901,28.8899,0.8219,0.0018,409.222
1,88,29.728,28.7665,0.7903,0.0017,409.222
1,89,29.8055,28.8436,0.7967,0.0019,409.222
1,90,29.839,28.8208,0.8395,0.0017,409.222
1,91,30.3126,28.859,1.2723,0.002,409.222
1,92,29.7372,28.786,0.7828,0.0018,409.222
1,93,29.6658,28.6934,0.8044,0.0018,409.222
1,94,29.7141,28.7524,0.7823,0.0024,409.222
1,95,29.8146,28.8049,0.8201,0.0017,409.222
1,96,29.7304,28.7594,0.7886,0.0016,409.222
1,97,29.7144,28.7609,0.7734,0.0025,409.222
1,98,29.794,28.8117,0.8024,0.0017,409.222
1,99,30.2505,29.0246,1.0244,0.0039,409.222
1,100,30.0162,29.0092,0.806,0.0026,409.222
1,101,29.7601,28.7782,0.807,0.0017,409.222
1,102,30.0637,28.7585,0.7704,0.0017,409.222
1,103,29.8757,28.931,0.7799,0.0022,409.222
1,104,29.8988,28.9148,0.8119,0.0018,409.222
1,105,29.9726,29.0122,0.7728,0.002,409.222
1,106,29.9558,28.9597,0.8162,0.0022,409.222
1,107,29.8389,28.8696,0.8025,0.0015,409.222
1,108,29.7267,28.7666,0.7856,0.0023,409.222
1,109,29.7861,28.8004,0.8113,0.002,409.222
1,110,29.8065,28.8356,0.7989,0.0016,409.222
1,111,29.783,28.8339,0.7757,0.0021,409.222
1,112,30.1601,28.812,1.1689,0.0022,409.222
1,113,29.7538,28.8055,0.783,0.0016,409.222
1,114,29.7355,28.7891,0.7756,0.0025,409.222
1,115,29.7698,28.7803,0.8095,0.0015,409.222
1,116,29.7129,28.7556,0.7785,0.002,409.222
1,117,29.7404,28.7824,0.782,0.0021,409.222
1,118,29.7673,28.7768,0.811,0.0014,409.222
1,119,29.6958,28.7437,0.7796,0.0023,409.222
1,120,29.7714,28.7908,0.8068,0.0019,409.222
1,121,29.7521,28.7707,0.8027,0.0014,409.222
1,122,29.7366,28.7635,0.7926,0.0027,409.222
1,123,30.1505,28.805,0.7945,0.0021,409.222
1,124,29.6904,28.7504,0.778,0.0015,409.222
1,125,29.695,28.7543,0.7693,0.0026,409.222
1,126,29.7884,28.8032,0.8081,0.0016,409.222
1,127,29.7748,28.8017,0.7953,0.0017,409.222
1,128,29.7349,28.7681,0.7882,0.0022,409.222
1,129,29.8027,28.7954,0.8185,0.0013,409.222
1,130,29.8252,28.8636,0.7868,0.0018,409.222
1,131,29.8759,28.8971,0.8051,0.002,409.222
1,132,29.9588,28.972,0.8104,0.0014,409.222
1,133,30.3565,28.9113,1.2531,0.0058,409.222
1,134,29.986,29.0163,0.7924,0.002,409.222
1,135,29.9097,28.9365,0.8001,0.0017,409.222
1,136,29.9577,28.9979,0.7852,0.0022,409.222
1,137,29.9562,28.9605,0.8152,0.0015,409.222
1,138,29.935,28.9631,0.7986,0.0019,409.222
1,139,29.875,28.907,0.7735,0.0025,409.222
1,140,30.0658,29.066,0.8133,0.0017,409.222
1,141,29.9092,28.9557,0.7807,0.0019,409.222
1,142,29.9919,29.0195,0.7988,0.0021,409.222
1,143,29.9065,28.8985,0.8075,0.0018,409.222
1,144,29.8662,28.9366,0.7558,0.0023,409.222
1,145,29.864,28.8898,0.8001,0.0024,409.222
1,146,29.8021,28.8269,0.8077,0.0014,409.222
1,147,29.8001,28.8438,0.7809,0.0024,409.222
1,148,29.8392,28.8513,0.802,0.0021,409.222
1,149,29.7867,28.8092,0.7993,0.0018,409.222
1,150,29.7715,28.8189,0.7735,0.0021,409.222
1,151,29.7777,28.7837,0.815,0.0014,409.222
1,152,29.7698,28.795,0.7933,0.0018,409.222
1,153,29.7549,28.7778,0.8032,0.0025,409.222
1,154,30.2243,28.822,0.8076,0.0017,409.222
1,155,29.7121,28.7657,0.7806,0.0019,409.222
1,156,29.7923,28.8194,0.7955,0.002,409.222
1,157,29.7955,28.7989,0.8143,0.0015,409.222
1,158,29.7976,28.8264,0.7887,0.002,409.222
1,159,29.7997,28.8005,0.8167,0.0022,409.222
1,160,29.8023,28.821,0.8109,0.0014,409.222
1,161,29.72,28.7686,0.7786,0.0026,409.222
1,162,29.8306,28.8361,0.8169,0.0021,409.222
1,163,29.753,28.7881,0.7995,0.0014,409.222
1,164,30.7926,29.2348,1.3377,0.006,409.222
1,165,29.9938,29.0036,0.8029,0.0016,409.222
1,166,29.7173,28.7563,0.7853,0.0019,409.222
1,167,29.7526,28.7994,0.7818,0.0019,409.222
1,168,29.7691,28.7754,0.8099,0.0016,409.222
1,169,29.69,28.7419,0.7728,0.0021,409.222
1,170,29.8219,28.841,0.7961,0.0023,409.222
1,171,29.7874,28.7903,0.8161,0.0017,409.222
1,172,29.7681,28.7996,0.7926,0.0022,409.222
1,173,29.7938,28.8035,0.812,0.0019,409.222
1,174,29.8147,28.8207,0.8222,0.0016,409.222
1,175,30.1283,28.7818,0.7764,0.0022,409.222
1,176,29.8092,28.8114,0.8124,0.0019,409.222
1,177,29.7386,28.7687,0.7834,0.0015,409.222
1,178,29.7639,28.8029,0.7782,0.0027,409.222
1,179,29.7823,28.7722,0.8155,0.0016,409.222
1,180,29.7652,28.8109,0.7847,0.0018,409.222
1,181,29.7662,28.782,0.7997,0.0023,409.222
1,182,29.8153,28.8194,0.8114,0.0017,409.222
1,183,29.7279,28.7625,0.7891,0.0023,409.222
1,184,29.7739,28.7893,0.8042,0.0021,409.222
1,185,30.17,28.7967,1.1908,0.0016,409.222
1,186,29.7774,28.8297,0.7725,0.0029,409.222
1,187,29.7608,28.776,0.8058,0.0019,409.222
1,188,29.7365,28.7601,0.8073,0.0014,409.222
1,189,29.7177,28.7683,0.773,0.0028,409.222
1,190,29.8319,28.8245,0.827,0.0019,409.222
1,191,29.7447,28.7554,0.8095,0.0019,409.222
1,192,29.709,28.7587,0.7761,0.0023,409.222
1,193,29.7983,28.7928,0.8178,0.0016,409.222
1,194,29.7732,28.7947,0.7935,0.0024,409.222
1,195,29.7747,28.7776,0.8204,0.002,409.222
1,196,30.2079,28.8216,0.8062,0.0016,409.222
1,197,29.7677,28.818,0.779,0.002,409.222
1,198,29.8303,28.8514,0.7959,0.0024,409.222
1,199,29.799,28.8178,0.8075,0.0013,409.222
2,0,266.7638,251.7649,14.7381,0.0031,409.222
2,1,30.4057,29.2708,0.9432,0.0016,409.222
2,2,29.8002,28.8066,0.8134,0.0015,409.222
2,3,29.8443,28.7569,0.9177,0.0023,409.222
2,4,29.6993,28.7712,0.7638,0.0016,409.222
2,5,29.7868,28.7847,0.821,0.002,409.222
2,6,29.7588,28.8063,0.7859,0.0018,409.222
2,7,29.8194,28.8513,0.7989,0.0018,409.222
2,8,29.7927,28.7914,0.8133,0.0026,409.222
2,9,29.7051,28.8052,0.7417,0.0014,409.222
2,10,29.8171,28.8423,0.8045,0.0016,409.222
2,11,29.7989,28.8514,0.7833,0.0025,409.222
2,12,29.7167,28.773,0.7709,0.0018,409.222
2,13,29.8303,28.8479,0.8094,0.0013,409.222
2,14,29.7605,28.7912,0.8024,0.0028,409.222
2,15,29.7437,28.8264,0.748,0.0015,409.222
2,16,29.792,28.8114,0.8122,0.0019,409.222
2,17,29.8061,28.8243,0.7998,0.0021,409.222
2,18,30.4181,28.9576,1.2468,0.0029,409.222
2,19,30.0467,29.0761,0.7944,0.0027,409.222
2,20,29.7016,28.7806,0.7527,0.0019,409.222
2,21,29.7877,28.8072,0.8058,0.0019,409.222
2,22,29.7596,28.767,0.8066,0.0022,409.222
2,23,29.7404,28.8063,0.7555,0.0014,409.222
2,24,29.7913,28.8052,0.8099,0.0021,409.222
2,25,29.8109,28.8488,0.7951,0.0025,409.222
2,26,29.7283,28.7944,0.7712,0.0018,409.222
2,27,29.8458,28.8318,0.8267,0.0013,409.222
2,28,29.7582,28.7659,0.8108,0.0023,409.222
2,29,30.0684,28.8361,0.7488,0.0016,409.222
2,30,29.917,28.9369,0.8177,0.0017,409.222
2,31,30.1225,29.1543,0.8054,0.002,409.222
2,32,30.0781,29.1386,0.7703,0.0015,409.222
2,33,30.1477,29.1537,0.825,0.0017,409.222
2,34,30.1307,29.1801,0.7743,0.0018,409.222
2,35,30.1364,29.1608,0.8112,0.0014,409.222
2,36,30.1206,29.1773,0.7822,0.0023,409.222
2,37,30.0447,29.1134,0.7662,0.0016,409.222
2,38,30.1669,29.1694,0.8232,0.0014,409.222
2,39,30.3043,28.9939,1.1309,0.0023,409.222
2,40,29.928,29.0198,0.7509,0.0015,409.222
2,41,29.9626,28.964,0.8325,0.0018,409.222
2,42,29.8852,28.9157,0.787,0.002,409.222
2,43,29.8601,28.9234,0.7696,0.0017,409.222
2,44,29.9685,28.9699,0.8269,0.0019,409.222
2,45,29.8844,28.9394,0.7694,0.0017,409.222
2,46,29.9797,28.9973,0.8088,0.0016,409.222
2,47,29.8502,28.8705,0.8117,0.0024,409.222
2,48,29.8694,28.9162,0.7616,0.0013,409.222
2,49,29.94,28.8916,0.8681,0.0016,409.222
2,50,30.1996,28.9177,0.7824,0.0018,409.222
2,51,29.7723,28.8394,0.7591,0.0017,409.222
2,52,29.8853,28.8854,0.8229,0.0015,409.222
2,53,29.8341,28.8569,0.7873,0.0027,409.222
2,54,29.8141,28.8581,0.7718,0.0014,409.222
2,55,29.8078,28.8066,0.8204,0.0016,409.222
2,56,29.7578,28.789,0.7962,0.0022,409.222
2,57,29.7205,28.7899,0.7609,0.0013,409.222
2,58,29.8778,28.8964,0.8138,0.0018,409.222
2,59,29.7732,28.8358,0.7687,0.0019,409.222
2,60,30.2735,28.9391,1.1459,0.0016,409.222
2,61,29.8257,28.8732,0.7797,0.0024,409.222
2,62,29.8911,28.9664,0.7537,0.002,409.222
2,63,29.8925,28.8952,0.8188,0.0016,409.222
2,64,30.0207,29.0345,0.8018,0.0024,409.222
2,65,29.8494,28.9149,0.7674,0.0017,409.222
2,66,30.0815,29.0869,0.8136,0.0018,409.222
2,67,29.8616,28.9014,0.7856,0.002,409.222
2,68,29.9067,28.9555,0.7814,0.0015,409.222
2,69,29.8838,28.8819,0.8207,0.0019,409.222
2,70,30.0069,29.0225,0.8103,0.0019,409.222
2,71,30.2242,29.2622,0.7901,0.0018,409.222
2,72,29.8847,28.896,0.8161,0.0026,409.222
2,73,29.7687,28.8364,0.7551,0.0015,409.222
2,74,29.9738,28.9857,0.8115,0.0015,409.222
2,75,29.9041,28.9225,0.8035,0.0023,409.222
2,76,29.911,28.9629,0.7667,0.0018,409.222
2,77,29.9234,28.9141,0.8212,0.0024,409.222
2,78,29.915,28.9354,0.807,0.0024,409.222
2,79,29.8229,28.8748,0.7689,0.0017,409.222
2,80,29.9724,28.9556,0.8405,0.0022,409.222
2,81,30.2188,28.8915,0.7769,0.0017,409.222
2,82,29.8585,28.9379,0.7622,0.0015,409.222
2,83,29.9472,28.9599,0.8131,0.002,409.222
2,84,29.8626,28.9286,0.7591,0.0019,409.222
2,85,29.9826,28.9773,0.828,0.0016,409.222
2,86,29.9045,28.8889,0.8219,0.0026,409.222
2,87,29.8674,28.9355,0.7538,0.0017,409.222
2,88,29.939,28.9341,0.8273,0.0017,409.222
2,89,29.9401,28.9657,0.8018,0.0023,409.222
2,90,29.9072,28.9395,0.7903,0.0016,409.222
2,91,30.493,29.0005,1.3029,0.0016,409.222
2,92,29.8767,28.925,0.7871,0.0022,409.222
2,93,29.924,28.9773,0.7727,0.0016,409.222
2,94,29.9678,28.9673,0.8164,0.0017,409.222
2,95,29.7731,28.832,0.7761,0.002,409.222
2,96,29.7855,28.8284,0.7858,0.0015,409.222
2,97,29.926,28.9393,0.8159,0.0024,409.222
2,98,29.8241,28.8926,0.7618,0.0014,409.222
2,99,29.8788,28.9097,0.8033,0.0017,409.222
2,100,29.8768,28.8817,0.8015,0.0024,409.222
2,101,29.8596,28.914,0.772,0.0019,409.222
2,102,30.2336,28.8926,0.8084,0.0011,409.222
2,103,29.83,28.8714,0.7927,0.0021,409.222
2,104,29.7145,28.7796,0.7628,0.0016,409.222
2,105,29.8589,28.871,0.8095,0.0016,409.222
2,106,29.7702,28.8029,0.791,0.0021,409.222
2,107,29.7513,28.8126,0.7672,0.0018,409.222
2,108,29.7691,28.7729,0.8174,0.002,409.222
2,109,29.7892,28.8291,0.7933,0.0021,409.222
2,110,29.7788,28.8065,0.8,0.0017,409.222
2,111,29.7644,28.7784,0.8092,0.0023,409.222
2,112,30.019,28.7625,1.0855,0.0014,409.222
2,113,29.8507,28.8607,0.8115,0.0016,409.222
