task,condition,elapsed_sec,latency_ms,server_exec_ms,server_start_ns
gestureclass,sharing,27.272,41.1057,16.5928,1775517595925058195
gestureclass,sharing,27.2747,38.5489,16.5928,1775517595925058195
gestureclass,sharing,27.2769,36.3514,16.5928,1775517595925058195
gestureclass,sharing,27.2793,33.9503,16.5928,1775517595925058195
gestureclass,sharing,27.3042,33.6552,13.4174,1775517595953804988
gestureclass,sharing,27.3154,49.6955,13.1603,1775517595980956743
gestureclass,sharing,27.3229,42.6338,13.1603,1775517595980956743
gestureclass,sharing,27.3314,34.0676,13.1603,1775517595980956743
gestureclass,sharing,27.3328,32.7258,13.1603,1775517595980956743
gestureclass,sharing,27.3491,53.6177,14.7671,1775517596017059049
gestureclass,sharing,27.3536,49.0999,14.7671,1775517596017059049
gestureclass,sharing,27.3726,30.2317,14.7671,1775517596017059049
gestureclass,sharing,27.3729,29.943,14.7671,1775517596017059049
gestureclass,sharing,27.3742,28.7209,14.7671,1775517596017059049
gestureclass,sharing,27.3743,28.7154,14.7671,1775517596017059049
gestureclass,sharing,27.3756,62.3565,14.3109,1775517596052650863
gestureclass,sharing,27.3769,61.2211,14.3109,1775517596052650863
gestureclass,sharing,27.3852,53.082,14.3109,1775517596052650863
gestureclass,sharing,27.3955,42.7847,14.3109,1775517596052650863
gestureclass,sharing,27.4091,52.6462,12.5636,1775517596078411559
gestureclass,sharing,27.4267,35.2004,12.5636,1775517596078411559
gestureclass,sharing,27.429,32.9244,12.5636,1775517596078411559
gestureclass,sharing,27.429,32.9962,12.5636,1775517596078411559
gestureclass,sharing,27.4382,48.7499,13.5336,1775517596102647880
gestureclass,sharing,27.4445,42.5611,13.5336,1775517596102647880
gestureclass,sharing,27.4804,30.8604,12.0869,1775517596128407176
gestureclass,sharing,27.4951,39.9704,12.0369,1775517596152389437
gestureclass,sharing,27.4952,40.1182,12.0369,1775517596152389437
gestureclass,sharing,27.5066,28.6853,12.0369,1775517596152389437
gestureclass,sharing,27.5109,51.7936,13.8352,1775517596178152702
gestureclass,sharing,27.5364,52.6452,13.5307,1775517596204687771
gestureclass,sharing,27.5513,38.2361,13.5307,1775517596204687771
gestureclass,sharing,27.5513,38.2433,13.5307,1775517596204687771
gestureclass,sharing,27.56,29.7649,13.5307,1775517596204687771
gestureclass,sharing,27.5972,50.3941,13.271,1775517596263389388
gestureclass,sharing,27.6291,45.9762,13.5195,1775517596290771573
gestureclass,sharing,27.6354,39.7365,13.5195,1775517596290771573
gestureclass,sharing,27.6733,27.7841,13.1342,1775517596317105974
gestureclass,sharing,27.6772,54.1077,13.0757,1775517596347427174
gestureclass,sharing,27.6948,36.5548,13.0757,1775517596347427174
gestureclass,sharing,27.7075,57.3475,13.8009,1775517596380257880
gestureclass,sharing,27.7077,57.3828,13.8009,1775517596380257880
gestureclass,sharing,27.7335,31.6763,13.8009,1775517596380257880
gestureclass,sharing,27.7512,47.102,12.1072,1775517596415416606
gestureclass,sharing,27.7595,38.7976,12.1072,1775517596415416606
gestureclass,sharing,27.782,42.2132,13.076,1775517596440329406
gestureclass,sharing,27.7924,31.9536,13.076,1775517596440329406
gestureclass,sharing,27.8094,47.7996,13.8593,1775517596472279655
gestureclass,sharing,27.8137,43.4945,13.8593,1775517596472279655
gestureclass,sharing,27.8274,29.9108,13.8593,1775517596472279655
gestureclass,sharing,27.8279,29.475,13.8593,1775517596472279655
gestureclass,sharing,27.8293,28.0666,13.8593,1775517596472279655
gestureclass,sharing,27.8326,50.3409,13.543,1775517596498598285
gestureclass,sharing,27.8468,36.2663,13.543,1775517596498598285
gestureclass,sharing,27.8568,51.3043,13.0011,1775517596524381311
gestureclass,sharing,27.8676,40.8919,13.0011,1775517596524381311
gestureclass,sharing,27.8766,31.9266,13.0011,1775517596524381311
gestureclass,sharing,27.9059,29.1872,13.6364,1775517596550511323
gestureclass,sharing,27.9061,29.0151,13.6364,1775517596550511323
gestureclass,sharing,27.9343,58.5256,13.8628,1775517596608304892
gestureclass,sharing,27.9492,43.896,13.8628,1775517596608304892
gestureclass,sharing,27.9535,39.6032,13.8628,1775517596608304892
gestureclass,sharing,27.9535,39.6559,13.8628,1775517596608304892
gestureclass,sharing,27.9772,42.2673,13.8071,1775517596634580299
gestureclass,sharing,27.9797,39.7427,13.8071,1775517596634580299
gestureclass,sharing,27.9943,57.58,13.5004,1775517596667251240
gestureclass,sharing,28.0296,47.1537,13.8862,1775517596691929749
gestureclass,sharing,28.0455,31.3582,13.8862,1775517596691929749
gestureclass,sharing,28.0645,36.5832,13.4352,1775517596716903792
gestureclass,sharing,28.0658,35.5368,13.4352,1775517596716903792
gestureclass,sharing,28.076,25.3692,13.4352,1775517596716903792
gestureclass,sharing,28.0818,45.0604,13.0527,1775517596743154478
gestureclass,sharing,28.0832,43.9167,13.0527,1775517596743154478
gestureclass,sharing,28.0934,34.2894,13.0527,1775517596743154478
gestureclass,sharing,28.0987,29.0337,13.0527,1775517596743154478
gestureclass,sharing,28.1,27.8087,13.0527,1775517596743154478
gestureclass,sharing,28.1198,34.375,14.4553,1775517596768821770
gestureclass,sharing,28.1271,27.2007,14.4553,1775517596768821770
gestureclass,sharing,28.1275,53.9913,13.5455,1775517596797135895
gestureclass,sharing,28.1434,38.2712,13.5455,1775517596797135895
gestureclass,sharing,28.1509,30.8368,13.5455,1775517596797135895
gestureclass,sharing,28.1554,58.563,15.8125,1775517596827272517
gestureclass,sharing,28.1651,48.975,15.8125,1775517596827272517
gestureclass,sharing,28.1838,30.5068,15.8125,1775517596827272517
gestureclass,sharing,28.186,28.3389,15.8125,1775517596827272517
gestureclass,sharing,28.1883,50.9398,13.1362,1775517596855353202
gestureclass,sharing,28.1988,40.606,13.1362,1775517596855353202
gestureclass,sharing,28.2034,36.2043,13.1362,1775517596855353202
gestureclass,sharing,28.2117,27.9438,13.1362,1775517596855353202
gestureclass,sharing,28.2307,34.4982,14.27,1775517596880087844
gestureclass,sharing,28.2341,31.1465,14.27,1775517596880087844
gestureclass,sharing,28.252,40.0598,14.2657,1775517596906963747
gestureclass,sharing,28.2574,34.7307,14.2657,1775517596906963747
gestureclass,sharing,28.2608,31.3861,14.2657,1775517596906963747
gestureclass,sharing,28.2693,56.5219,13.8095,1775517596940576247
gestureclass,sharing,28.2843,41.6539,13.8095,1775517596940576247
gestureclass,sharing,28.2868,39.125,13.8095,1775517596940576247
gestureclass,sharing,28.2868,39.1302,13.8095,1775517596940576247
gestureclass,sharing,28.2932,32.7318,13.8095,1775517596940576247
gestureclass,sharing,28.3031,56.041,14.2413,1775517596974134815
gestureclass,sharing,28.3084,50.9627,14.2413,1775517596974134815
gestureclass,sharing,28.3097,49.7446,14.2413,1775517596974134815
gestureclass,sharing,28.32,39.5126,14.2413,1775517596974134815
gestureclass,sharing,28.3452,38.6856,13.8405,1775517596999260273
gestureclass,sharing,28.3498,34.1685,13.8405,1775517596999260273
gestureclass,sharing,28.3551,28.8801,13.8405,1775517596999260273
gestureclass,sharing,28.3742,35.3181,12.9854,1775517597025673067
gestureclass,sharing,28.3805,29.0546,12.9854,1775517597025673067
gestureclass,sharing,28.3962,40.0796,14.2471,1775517597051202993
gestureclass,sharing,28.418,48.0506,16.2357,1775517597079171423
gestureclass,sharing,28.4193,47.0755,16.2357,1775517597079171423
gestureclass,sharing,28.4252,41.5552,16.2357,1775517597079171423
gestureclass,sharing,28.4327,34.0228,16.2357,1775517597079171423
gestureclass,sharing,28.434,32.9676,16.2357,1775517597079171423
gestureclass,sharing,28.45,41.235,13.2689,1775517597107236157
gestureclass,sharing,28.4625,28.8961,13.2689,1775517597107236157
gestureclass,sharing,28.4834,38.7051,13.0286,1775517597138387392
gestureclass,sharing,28.4968,54.6353,13.5858,1775517597166995649
gestureclass,sharing,28.5115,40.0572,13.5858,1775517597166995649
gestureclass,sharing,28.5364,52.7971,13.274,1775517597205159793
gestureclass,sharing,28.5372,52.3164,13.274,1775517597205159793
gestureclass,sharing,28.5425,47.1427,13.274,1775517597205159793
gestureclass,sharing,28.5503,39.4542,13.274,1775517597205159793
gestureclass,sharing,28.5527,64.172,14.241,1775517597231881359
gestureclass,sharing,28.5672,49.922,14.241,1775517597231881359
gestureclass,sharing,28.5823,34.8902,14.241,1775517597231881359
gestureclass,sharing,28.5968,49.7255,13.2917,1775517597262524773
gestureclass,sharing,28.5981,48.6383,13.2917,1775517597262524773
gestureclass,sharing,28.609,37.7874,13.2917,1775517597262524773
gestureclass,sharing,28.6114,35.476,13.2917,1775517597262524773
gestureclass,sharing,28.6127,34.4877,13.2917,1775517597262524773
gestureclass,sharing,28.6413,33.869,12.3357,1775517597292100561
gestureclass,sharing,28.6793,33.4227,13.6229,1775517597327881033
gestureclass,sharing,28.6862,56.1302,13.0338,1775517597358645202
gestureclass,sharing,28.7121,30.4465,13.0338,1775517597358645202
gestureclass,sharing,28.7223,46.3297,13.7323,1775517597384180728
gestureclass,sharing,28.7375,31.3675,13.7323,1775517597384180728
gestureclass,sharing,28.7939,23.3283,13.158,1775517597433464935
gestureclass,sharing,28.7939,23.5193,13.158,1775517597433464935
gestureclass,sharing,28.7953,22.3215,13.158,1775517597433464935
gestureclass,sharing,28.7953,22.4164,13.158,1775517597433464935
gestureclass,sharing,28.8151,33.9768,13.5766,1775517597464703864
gestureclass,sharing,28.8542,47.2817,13.5457,1775517597517272970
gestureclass,sharing,28.8585,43.3798,13.5457,1775517597517272970
gestureclass,sharing,28.8703,31.6269,13.5457,1775517597517272970
gestureclass,sharing,28.8815,45.6481,13.2362,1775517597543028036
gestureclass,sharing,28.8841,43.6394,13.2362,1775517597543028036
gestureclass,sharing,28.8954,32.2893,13.2362,1775517597543028036
gestureclass,sharing,28.9269,30.9064,13.885,1775517597573151727
gestureclass,sharing,28.9348,49.016,13.1744,1775517597599992169
gestureclass,sharing,28.9452,39.0558,13.1744,1775517597599992169
gestureclass,sharing,28.9486,35.6989,13.1744,1775517597599992169
gestureclass,sharing,28.9539,30.36,13.1744,1775517597599992169
gestureclass,sharing,28.9553,28.9903,13.1744,1775517597599992169
gestureclass,sharing,29.0085,48.2378,13.9315,1775517597672147169
gestureclass,sharing,29.0147,42.2497,13.9315,1775517597672147169
gestureclass,sharing,29.025,31.9941,13.9315,1775517597672147169
gestureclass,sharing,29.0504,34.0042,13.6916,1775517597699939721
gestureclass,sharing,29.064,51.549,12.8795,1775517597731875219
gestureclass,sharing,29.0664,49.4304,12.8795,1775517597731875219
gestureclass,sharing,29.0748,41.2498,12.8795,1775517597731875219
gestureclass,sharing,29.0761,40.0746,12.8795,1775517597731875219
gestureclass,sharing,29.1028,39.0,13.1872,1775517597757493579
gestureclass,sharing,29.1071,34.6844,13.1872,1775517597757493579
gestureclass,sharing,29.1213,20.5271,13.1872,1775517597757493579
gestureclass,sharing,29.1356,30.2563,13.16,1775517597781872206
gestureclass,sharing,29.1597,38.4054,13.3994,1775517597814056986
gestureclass,sharing,29.161,37.4873,13.3994,1775517597814056986
gestureclass,sharing,29.1623,36.2458,13.3994,1775517597814056986
gestureclass,sharing,29.1746,56.1845,13.9752,1775517597845666880
gestureclass,sharing,29.2219,33.5271,13.8335,1775517597870941326
gestureclass,sharing,29.2319,55.4442,14.4244,1775517597901904493
gestureclass,sharing,29.2392,48.2898,14.4244,1775517597901904493
gestureclass,sharing,29.2405,47.2813,14.4244,1775517597901904493
gestureclass,sharing,29.246,41.8608,14.4244,1775517597901904493
gestureclass,sharing,29.2516,36.3398,14.4244,1775517597901904493
gestureclass,sharing,29.2516,36.3328,14.4244,1775517597901904493
gestureclass,sharing,29.2589,60.5097,13.88,1775517597934560882
gestureclass,sharing,29.2706,48.9652,13.88,1775517597934560882
gestureclass,sharing,29.2913,28.2407,13.88,1775517597934560882
gestureclass,sharing,29.3297,50.4029,13.9391,1775517597995389490
gestureclass,sharing,29.3401,40.0844,13.9391,1775517597995389490
gestureclass,sharing,29.3401,40.1373,13.9391,1775517597995389490
gestureclass,sharing,29.3457,34.6575,13.9391,1775517597995389490
gestureclass,sharing,29.3544,51.5726,13.483,1775517598021695159
gestureclass,sharing,29.3647,41.4689,13.483,1775517598021695159
gestureclass,sharing,29.3671,39.0644,13.483,1775517598021695159
gestureclass,sharing,29.3834,51.2729,14.3672,1775517598049509222
gestureclass,sharing,29.3971,37.6489,14.3672,1775517598049509222
gestureclass,sharing,29.3984,36.375,14.3672,1775517598049509222
gestureclass,sharing,29.4266,33.2966,13.2278,1775517598075905465
gestureclass,sharing,29.4453,39.4943,13.7494,1775517598100385467
gestureclass,sharing,29.457,27.9853,13.7494,1775517598100385467
gestureclass,sharing,29.463,50.2961,13.384,1775517598128979583
gestureclass,sharing,29.4935,45.4123,14.1102,1775517598154068740
gestureclass,sharing,29.5342,35.1362,12.9317,1775517598185755308
gestureclass,sharing,29.5613,31.5294,12.1767,1775517598210044972
gestureclass,sharing,29.5799,45.2919,13.3591,1775517598241085572
gestureclass,sharing,29.5904,34.9047,13.3591,1775517598241085572
gestureclass,sharing,29.5969,28.4901,13.3591,1775517598241085572
gestureclass,sharing,29.5969,28.5335,13.3591,1775517598241085572
gestureclass,sharing,29.6013,55.2781,13.0686,1775517598272656695
gestureclass,sharing,29.6275,29.074,13.0686,1775517598272656695
gestureclass,sharing,29.6338,48.3212,14.114,1775517598297291473
gestureclass,sharing,29.6363,46.0007,14.114,1775517598297291473
gestureclass,sharing,29.6559,51.8055,13.135,1775517598323607013
gestureclass,sharing,29.6577,50.4067,13.135,1775517598323607013
gestureclass,sharing,29.672,36.1602,13.135,1775517598323607013
gestureclass,sharing,29.672,36.1292,13.135,1775517598323607013
gestureclass,sharing,29.6784,29.7382,13.135,1775517598323607013
gestureclass,sharing,29.6786,29.537,13.135,1775517598323607013
gestureclass,sharing,29.68,28.1758,13.135,1775517598323607013
gestureclass,sharing,29.703,30.2444,12.3665,1775517598350092170
gestureclass,sharing,29.7073,51.4975,12.407,1775517598375667727
gestureclass,sharing,29.7183,40.5724,12.407,1775517598375667727
gestureclass,sharing,29.7702,49.3281,13.0364,1775517598435793385
gestureclass,sharing,29.7845,35.0945,13.0364,1775517598435793385
gestureclass,sharing,29.7936,26.0396,13.0364,1775517598435793385
gestureclass,sharing,29.8019,44.0915,13.7414,1775517598461445827
gestureclass,sharing,29.826,39.3898,13.1872,1775517598481436998
gestureclass,sharing,29.8404,25.1176,13.1872,1775517598481436998
gestureclass,sharing,29.8566,38.7785,12.7435,1775517598511847161
gestureclass,sharing,29.8811,39.2256,13.2291,1775517598536383615
gestureclass,sharing,29.9056,45.3138,12.5125,1775517598567740899
gestureclass,sharing,29.9114,39.7227,12.5125,1775517598567740899
gestureclass,sharing,29.9244,26.8836,12.5125,1775517598567740899
gestureclass,sharing,29.9308,50.2903,12.7119,1775517598597636861
gestureclass,sharing,29.9756,30.5698,13.439,1775517598622023798
gestureclass,sharing,29.9907,46.1485,13.0804,1775517598652993276
gestureclass,sharing,29.9919,45.12,13.0804,1775517598652993276
gestureclass,sharing,30.0283,34.6138,13.8323,1775517598678444658
gestureclass,sharing,30.0306,32.4039,13.8323,1775517598678444658
gestureclass,sharing,30.0491,39.516,12.7384,1775517598705118373
gestureclass,sharing,30.0492,39.7868,12.7384,1775517598705118373
gestureclass,sharing,30.0526,36.3464,12.7384,1775517598705118373
gestureclass,sharing,30.0526,36.3405,12.7384,1775517598705118373
gestureclass,sharing,30.0551,33.9255,12.7384,1775517598705118373
gestureclass,sharing,30.0614,27.6518,12.7384,1775517598705118373
gestureclass,sharing,30.0651,56.2372,12.138,1775517598738476712
gestureclass,sharing,30.1052,42.5868,13.7011,1775517598763306089
gestureclass,sharing,30.1065,41.2745,13.7011,1775517598763306089
gestureclass,sharing,30.1315,50.1232,15.3648,1775517598795386443
gestureclass,sharing,30.1393,42.4798,15.3648,1775517598795386443
gestureclass,sharing,30.1416,40.2963,15.3648,1775517598795386443
gestureclass,sharing,30.1416,40.7207,15.3648,1775517598795386443
gestureclass,sharing,30.1452,37.1103,15.3648,1775517598795386443
gestureclass,sharing,30.1509,31.4045,15.3648,1775517598795386443
gestureclass,sharing,30.1544,53.0069,13.3468,1775517598823273850
gestureclass,sharing,30.1627,44.8427,13.3468,1775517598823273850
gestureclass,sharing,30.165,42.7015,13.3468,1775517598823273850
gestureclass,sharing,30.1753,32.4206,13.3468,1775517598823273850
gestureclass,sharing,30.1786,29.1152,13.3468,1775517598823273850
gestureclass,sharing,30.2098,24.3714,12.6908,1775517598850739998
gestureclass,sharing,30.2278,31.9784,12.8685,1775517598876314066
gestureclass,sharing,30.2384,21.6322,12.8685,1775517598876314066
gestureclass,sharing,30.2587,28.702,13.064,1775517598903665150
gestureclass,sharing,30.2684,46.6995,14.5309,1775517598929822013
gestureclass,sharing,30.2851,30.1311,14.5309,1775517598929822013
gestureclass,sharing,30.2863,28.9965,14.5309,1775517598929822013
gestureclass,sharing,30.3018,40.4568,13.9417,1775517598957579574
gestureclass,sharing,30.3042,38.219,13.9417,1775517598957579574
gestureclass,sharing,30.3066,36.1025,13.9417,1775517598957579574
gestureclass,sharing,30.3255,49.855,13.0351,1775517598991187003
gestureclass,sharing,30.3376,37.8323,13.0351,1775517598991187003
gestureclass,sharing,30.3377,37.8649,13.0351,1775517598991187003
gestureclass,sharing,30.339,36.5131,13.0351,1775517598991187003
gestureclass,sharing,30.3488,54.4195,14.1732,1775517599018118709
gestureclass,sharing,30.3802,23.2732,14.1732,1775517599018118709
gestureclass,sharing,30.3923,43.5941,13.648,1775517599051372874
gestureclass,sharing,30.3935,42.7263,13.648,1775517599051372874
gestureclass,sharing,30.3978,38.511,13.648,1775517599051372874
gestureclass,sharing,30.4136,55.6207,14.1869,1775517599084389769
gestureclass,sharing,30.4274,42.1691,14.1869,1775517599084389769
gestureclass,sharing,30.4297,40.0383,14.1869,1775517599084389769
gestureclass,sharing,30.4376,32.2216,14.1869,1775517599084389769
gestureclass,sharing,30.4388,31.1279,14.1869,1775517599084389769
gestureclass,sharing,30.4655,36.9008,13.1073,1775517599118383544
gestureclass,sharing,30.4889,40.0317,13.6126,1775517599144675793
gestureclass,sharing,30.5445,38.3182,13.5701,1775517599198119187
gestureclass,sharing,30.558,24.7591,13.5701,1775517599198119187
gestureclass,sharing,30.5737,33.8516,13.1991,1775517599223295567
gestureclass,sharing,30.5737,33.8981,13.1991,1775517599223295567
gestureclass,sharing,30.5822,25.4185,13.1991,1775517599223295567
gestureclass,sharing,30.6237,35.2113,12.8619,1775517599275403834
gestureclass,sharing,30.6237,35.7261,12.8619,1775517599275403834
gestureclass,sharing,30.6238,35.9015,12.8619,1775517599275403834
gestureclass,sharing,30.628,31.7025,12.8619,1775517599275403834
gestureclass,sharing,30.6492,34.8997,12.6351,1775517599300770963
gestureclass,sharing,30.6828,28.276,12.3243,1775517599328043924
gestureclass,sharing,30.7297,32.5823,12.5262,1775517599378971820
gestureclass,sharing,30.734,28.3544,12.5262,1775517599378971820
gestureclass,sharing,30.7808,31.8782,13.2892,1775517599428671884
gestureclass,sharing,30.7833,29.5959,13.2892,1775517599428671884
gestureclass,sharing,30.7873,51.1212,13.5316,1775517599454035784
gestureclass,sharing,30.7885,50.0746,13.5316,1775517599454035784
gestureclass,sharing,30.7952,43.6089,13.5316,1775517599454035784
gestureclass,sharing,30.7984,40.4429,13.5316,1775517599454035784
gestureclass,sharing,30.7997,39.2041,13.5316,1775517599454035784
gestureclass,sharing,30.818,53.2181,13.3381,1775517599487198634
gestureclass,sharing,30.8293,41.9753,13.3381,1775517599487198634
gestureclass,sharing,30.845,59.4957,12.9028,1775517599520747412
gestureclass,sharing,30.8463,58.3599,12.9028,1775517599520747412
gestureclass,sharing,30.8599,44.8749,12.9028,1775517599520747412
gestureclass,sharing,30.8623,42.9037,12.9028,1775517599520747412
gestureclass,sharing,30.8777,61.0268,13.4827,1775517599554442415
gestureclass,sharing,30.9038,35.5375,13.4827,1775517599554442415
gestureclass,sharing,30.9083,31.0853,13.4827,1775517599554442415
gestureclass,sharing,30.9096,29.8178,13.4827,1775517599554442415
gestureclass,sharing,30.9109,54.2583,13.7306,1775517599580835458
gestureclass,sharing,30.9342,31.0318,13.7306,1775517599580835458
gestureclass,sharing,30.9764,36.3624,12.9917,1775517599629107431
gestureclass,sharing,30.9779,34.9588,12.9917,1775517599629107431
gestureclass,sharing,30.9802,32.7237,12.9917,1775517599629107431
gestureclass,sharing,30.9991,42.9838,12.9212,1775517599658380196
gestureclass,sharing,31.0442,47.2651,12.3321,1775517599708413665
gestureclass,sharing,31.0485,43.0775,12.3321,1775517599708413665
gestureclass,sharing,31.0558,35.7695,12.3321,1775517599708413665
gestureclass,sharing,31.0685,47.848,12.9144,1775517599732425797
gestureclass,sharing,31.1107,31.9123,13.7803,1775517599758168052
gestureclass,sharing,31.1375,32.378,12.7292,1775517599786433184
gestureclass,sharing,31.1531,49.062,14.6873,1775517599816588137
gestureclass,sharing,31.1531,49.2666,14.6873,1775517599816588137
gestureclass,sharing,31.1531,49.2721,14.6873,1775517599816588137
gestureclass,sharing,31.176,62.5558,15.9975,1775517599851273442
gestureclass,sharing,31.1815,57.0273,15.9975,1775517599851273442
gestureclass,sharing,31.1919,46.8304,15.9975,1775517599851273442
gestureclass,sharing,31.1958,42.9885,15.9975,1775517599851273442
gestureclass,sharing,31.2019,36.972,15.9975,1775517599851273442
gestureclass,sharing,31.2145,58.0788,14.3335,1775517599887453522
gestureclass,sharing,31.2313,41.4598,14.3335,1775517599887453522
gestureclass,sharing,31.2369,36.0777,14.3335,1775517599887453522
gestureclass,sharing,31.2422,30.8475,14.3335,1775517599887453522
gestureclass,sharing,31.2469,50.9217,13.507,1775517599913686418
gestureclass,sharing,31.2586,39.6211,13.507,1775517599913686418
gestureclass,sharing,31.2706,28.0194,13.507,1775517599913686418
gestureclass,sharing,31.2802,50.3285,14.0685,1775517599945810955
gestureclass,sharing,31.2876,43.1154,14.0685,1775517599945810955
gestureclass,sharing,31.3009,30.026,14.0685,1775517599945810955
gestureclass,sharing,31.3052,49.9675,12.7238,1775517599971681845
gestureclass,sharing,31.3105,45.1107,12.7238,1775517599971681845
gestureclass,sharing,31.3218,33.9973,12.7238,1775517599971681845
gestureclass,sharing,31.3275,28.3189,12.7238,1775517599971681845
gestureclass,sharing,31.3352,20.6797,12.7238,1775517599971681845
gestureclass,sharing,31.358,47.3545,12.5086,1775517600021801487
gestureclass,sharing,31.3683,37.0634,12.5086,1775517600021801487
gestureclass,sharing,31.3683,37.0901,12.5086,1775517600021801487
gestureclass,sharing,31.3698,35.6164,12.5086,1775517600021801487
gestureclass,sharing,31.3895,41.5215,14.5478,1775517600045626331
gestureclass,sharing,31.3928,38.5206,14.5478,1775517600045626331
gestureclass,sharing,31.4077,56.0298,14.4939,1775517600078447797
gestureclass,sharing,31.422,41.8842,14.4939,1775517600078447797
gestureclass,sharing,31.4415,47.23,12.9393,1775517600104822049
gestureclass,sharing,31.4525,36.5379,12.9393,1775517600104822049
gestureclass,sharing,31.4548,34.2093,12.9393,1775517600104822049
gestureclass,sharing,31.4571,31.9355,12.9393,1775517600104822049
gestureclass,sharing,31.4594,29.7134,12.9393,1775517600104822049
gestureclass,sharing,31.4616,27.4644,12.9393,1775517600104822049
gestureclass,sharing,31.4722,40.9017,12.6413,1775517600129613284
gestureclass,sharing,31.4736,39.5768,12.6413,1775517600129613284
gestureclass,sharing,31.5042,34.0533,12.1501,1775517600155441473
gestureclass,sharing,31.5226,40.5314,13.0554,1775517600179137200
gestureclass,sharing,31.5249,38.2829,13.0554,1775517600179137200
gestureclass,sharing,31.5434,45.5449,12.9712,1775517600205165128
gestureclass,sharing,31.5488,40.2904,12.9712,1775517600205165128
gestureclass,sharing,31.5663,55.0709,13.456,1775517600236917729
gestureclass,sharing,31.5902,31.2872,13.456,1775517600236917729
gestureclass,sharing,31.5916,30.0114,13.456,1775517600236917729
gestureclass,sharing,31.6024,52.8357,13.5222,1775517600270898344
gestureclass,sharing,31.6061,49.2945,13.5222,1775517600270898344
gestureclass,sharing,31.6074,48.1999,13.5222,1775517600270898344
gestureclass,sharing,31.6631,42.7568,13.182,1775517600322011069
gestureclass,sharing,31.6756,30.5681,13.182,1775517600322011069
gestureclass,sharing,31.6842,46.0792,12.6471,1775517600346843295
gestureclass,sharing,31.7073,23.2148,12.6471,1775517600346843295
gestureclass,sharing,31.7095,20.961,12.6471,1775517600346843295
gestureclass,sharing,31.7154,41.7578,13.5989,1775517600372670383
gestureclass,sharing,31.7326,50.4031,12.6916,1775517600399464603
gestureclass,sharing,31.74,43.0067,12.6916,1775517600399464603
gestureclass,sharing,31.7434,39.6554,12.6916,1775517600399464603
gestureclass,sharing,31.7517,31.3261,12.6916,1775517600399464603
gestureclass,sharing,31.7673,43.7148,13.8211,1775517600426536015
gestureclass,sharing,31.7756,35.5346,13.8211,1775517600426536015
gestureclass,sharing,31.7862,51.4059,13.4363,1775517600453296044
gestureclass,sharing,31.7875,50.329,13.4363,1775517600453296044
gestureclass,sharing,31.8045,33.3495,13.4363,1775517600453296044
gestureclass,sharing,31.8045,33.3424,13.4363,1775517600453296044
gestureclass,sharing,31.8282,34.492,13.4558,1775517600478386651
gestureclass,sharing,31.8295,33.2222,13.4558,1775517600478386651
gestureclass,sharing,31.8451,44.4276,12.9684,1775517600505290445
gestureclass,sharing,31.8551,34.4319,12.9684,1775517600505290445
gestureclass,sharing,31.8763,40.7898,12.8708,1775517600533380941
gestureclass,sharing,31.8785,38.6143,12.8708,1775517600533380941
gestureclass,sharing,31.9029,40.9241,13.2798,1775517600559510572
gestureclass,sharing,31.9092,34.8814,13.2798,1775517600559510572
gestureclass,sharing,31.9155,28.6679,13.2798,1775517600559510572
gestureclass,sharing,31.9192,24.9782,13.2798,1775517600559510572
gestureclass,sharing,31.9278,49.5167,13.3295,1775517600592848591
gestureclass,sharing,31.9365,40.8423,13.3295,1775517600592848591
gestureclass,sharing,31.9579,44.2336,13.392,1775517600618027822
gestureclass,sharing,31.9579,44.3535,13.392,1775517600618027822
gestureclass,sharing,31.9768,51.1518,13.5341,1775517600643533917
gestureclass,sharing,31.9795,48.4648,13.5341,1775517600643533917
gestureclass,sharing,31.988,40.2055,13.5341,1775517600643533917
gestureclass,sharing,31.9913,36.9365,13.5341,1775517600643533917
gestureclass,sharing,31.9996,28.5983,13.5341,1775517600643533917
gestureclass,sharing,32.0247,28.1935,12.5159,1775517600669630907
gestureclass,sharing,32.0247,28.2195,12.5159,1775517600669630907
gestureclass,sharing,32.0651,48.0094,12.6851,1775517600729615179
gestureclass,sharing,32.0686,44.7326,12.6851,1775517600729615179
gestureclass,sharing,32.0686,44.908,12.6851,1775517600729615179
gestureclass,sharing,32.0813,32.2835,12.6851,1775517600729615179
gestureclass,sharing,32.0826,31.0221,12.6851,1775517600729615179
gestureclass,sharing,32.1177,53.2274,14.3798,1775517600785839781
gestureclass,sharing,32.1582,36.5031,12.1271,1775517600811783184
gestureclass,sharing,32.1615,33.3793,12.1271,1775517600811783184
gestureclass,sharing,32.1648,30.3178,12.1271,1775517600811783184
gestureclass,sharing,32.2049,42.1746,12.6939,1775517600863619549
gestureclass,sharing,32.2062,41.0705,12.6939,1775517600863619549
gestureclass,sharing,32.2086,38.8353,12.6939,1775517600863619549
gestureclass,sharing,32.2506,32.9351,13.3424,1775517600899325068
gestureclass,sharing,32.2622,47.1585,13.3596,1775517600925276923
gestureclass,sharing,32.2654,44.1,13.3596,1775517600925276923
gestureclass,sharing,32.2667,43.4468,13.3596,1775517600925276923
gestureclass,sharing,32.2709,39.2017,13.3596,1775517600925276923
gestureclass,sharing,32.2976,44.4131,13.6087,1775517600957758664
gestureclass,sharing,32.3157,26.5005,13.6087,1775517600957758664
gestureclass,sharing,32.326,48.425,13.0791,1775517600990732487
