req_id,req_time,site_manager,device,backbone,task,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
18776,62.364045790981535,site2,10.100.20.49:8001,chronostiny,ecgclass,6.15,3.94,0.00,0.0,0.0
18777,62.36929131105754,site2,10.100.20.48:8001,chronostiny,gestureclass,6.13,3.87,0.00,4.0,4.0
18778,62.37401383483784,site2,10.100.20.48:8001,chronostiny,gestureclass,5.99,3.80,0.00,4.0,4.0
18779,62.37477486337856,site2,10.100.20.48:8001,chronostiny,gestureclass,5.94,3.83,0.00,4.0,4.0
18780,62.3756779333407,site2,10.100.20.49:8001,chronostiny,ecgclass,6.43,4.06,0.00,0.0,0.0
18781,62.375776650194155,site2,10.100.20.49:8001,chronostiny,ecgclass,6.10,3.87,0.00,0.0,0.0
18782,62.379168620401494,site2,10.100.20.49:8001,chronostiny,ecgclass,6.13,3.83,0.00,0.0,0.0
18783,62.38071316154294,site2,10.100.20.48:8001,chronostiny,gestureclass,6.54,4.01,0.00,4.0,4.0
18784,62.38195991351493,site2,10.100.20.48:8001,chronostiny,gestureclass,5.89,3.82,0.00,4.0,4.0
18785,62.38533804174529,site2,10.100.20.48:8001,chronostiny,gestureclass,5.99,3.81,0.00,4.0,4.0
18786,62.391218930337644,site2,10.100.20.49:8001,chronostiny,ecgclass,6.52,4.07,0.00,0.0,0.0
18787,62.39169476494166,site2,10.100.20.48:8001,chronostiny,gestureclass,6.08,3.88,0.00,4.0,4.0
18788,62.40005854911863,site2,10.100.20.48:8001,chronostiny,gestureclass,6.03,3.82,0.00,4.0,4.0
18789,62.400174789984156,site2,10.100.20.49:8001,chronostiny,ecgclass,6.26,3.98,0.00,0.0,0.0
18790,62.40050791613485,site2,10.100.20.48:8001,chronostiny,gestureclass,6.07,3.85,0.00,4.0,4.0
18791,62.406577750264766,site2,10.100.20.48:8001,chronostiny,gestureclass,6.09,3.81,0.00,4.0,4.0
18792,62.408839951191226,site2,10.100.20.48:8001,chronostiny,gestureclass,5.96,3.81,0.00,4.0,4.0
18793,62.41817684487672,site2,10.100.20.48:8001,chronostiny,gestureclass,5.96,3.81,0.00,4.0,4.0
18794,62.42024101800668,site2,10.100.20.49:8001,chronostiny,ecgclass,6.65,4.09,0.00,0.0,0.0
18795,62.42892552980921,site2,10.100.20.48:8001,chronostiny,gestureclass,6.06,3.89,0.00,4.0,4.0
18796,62.42983869524159,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.82,0.00,4.0,4.0
18797,62.43303297625843,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.83,0.00,4.0,4.0
18798,62.45035699758401,site2,10.100.20.48:8001,chronostiny,gestureclass,5.96,3.83,0.00,4.0,4.0
18799,62.45192934948273,site2,10.100.20.48:8001,chronostiny,gestureclass,6.21,3.82,0.00,4.0,4.0
18800,62.451934201961365,site2,10.100.20.48:8001,chronostiny,gestureclass,6.18,3.82,0.00,4.0,4.0
18801,62.452154853891855,site2,10.100.20.48:8001,chronostiny,gestureclass,6.15,3.85,0.00,4.0,4.0
18802,62.45868624788574,site2,10.100.20.49:8001,chronostiny,ecgclass,7.25,4.29,0.00,0.0,0.0
18803,62.460943076982716,site2,10.100.20.49:8001,chronostiny,ecgclass,5.99,3.84,0.00,0.0,0.0
18804,62.463507809540225,site2,10.100.20.49:8001,chronostiny,ecgclass,5.95,3.83,0.00,0.0,0.0
18805,62.468863051356564,site2,10.100.20.48:8001,chronostiny,gestureclass,6.46,3.97,0.00,4.0,4.0
18806,62.47442663970484,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.82,0.00,4.0,4.0
18807,62.476589905370695,site2,10.100.20.49:8001,chronostiny,ecgclass,6.30,4.01,0.00,0.0,0.0
18808,62.4830977597654,site2,10.100.20.49:8001,chronostiny,ecgclass,6.01,3.83,0.00,0.0,0.0
18809,62.48520412944113,site2,10.100.20.48:8001,chronostiny,gestureclass,6.19,3.93,0.00,4.0,4.0
18810,62.488950782328196,site2,10.100.20.48:8001,chronostiny,gestureclass,6.04,3.82,0.00,4.0,4.0
18811,62.48906388576992,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.82,0.00,4.0,4.0
18812,62.48955888342666,site2,10.100.20.49:8001,chronostiny,ecgclass,6.43,4.02,0.00,0.0,0.0
18813,62.495914323413295,site2,10.100.20.49:8001,chronostiny,ecgclass,6.01,3.84,0.00,0.0,0.0
18814,62.49716630133865,site2,10.100.20.49:8001,chronostiny,ecgclass,6.07,3.84,0.00,0.0,0.0
18815,62.49852491220766,site2,10.100.20.49:8001,chronostiny,ecgclass,6.08,3.82,0.00,0.0,0.0
18816,62.50215039963339,site2,10.100.20.49:8001,chronostiny,ecgclass,6.19,3.88,0.00,0.0,0.0
18817,62.50514309287375,site2,10.100.20.49:8001,chronostiny,ecgclass,6.05,3.86,0.00,0.0,0.0
18818,62.50542897087502,site2,10.100.20.49:8001,chronostiny,ecgclass,5.99,3.84,0.00,0.0,0.0
18819,62.510267072676,site2,10.100.20.49:8001,chronostiny,ecgclass,5.98,3.83,0.00,0.0,0.0
18820,62.51346807672402,site2,10.100.20.48:8001,chronostiny,gestureclass,7.02,4.21,0.00,4.0,4.0
18821,62.51991245272366,site2,10.100.20.49:8001,chronostiny,ecgclass,6.08,3.92,0.00,0.0,0.0
18822,62.522468409618796,site2,10.100.20.49:8001,chronostiny,ecgclass,5.99,3.81,0.00,0.0,0.0
18823,62.52425170952119,site2,10.100.20.48:8001,chronostiny,gestureclass,6.25,3.94,0.00,4.0,4.0
18824,62.52579892764472,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.82,0.00,4.0,4.0
18825,62.52581369003992,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.82,0.00,4.0,4.0
18826,62.525949014212244,site2,10.100.20.48:8001,chronostiny,gestureclass,6.04,3.85,0.00,4.0,4.0
18827,62.526417865814025,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.81,0.00,4.0,4.0
18828,62.5352601092091,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.81,0.00,4.0,4.0
18829,62.54234577383094,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.81,0.00,4.0,4.0
18830,62.544637625673865,site2,10.100.20.48:8001,chronostiny,gestureclass,6.04,3.83,0.00,4.0,4.0
18831,62.54529992724578,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.83,0.00,4.0,4.0
18832,62.54582644222079,site2,10.100.20.49:8001,chronostiny,ecgclass,7.48,4.41,0.00,0.0,0.0
18833,62.546812741516135,site2,10.100.20.48:8001,chronostiny,gestureclass,6.22,3.88,0.00,4.0,4.0
18834,62.55479225673423,site2,10.100.20.48:8001,chronostiny,gestureclass,6.01,3.81,0.00,4.0,4.0
18835,62.5572490311277,site2,10.100.20.48:8001,chronostiny,gestureclass,5.96,3.83,0.00,4.0,4.0
18836,62.56268187825168,site2,10.100.20.49:8001,chronostiny,ecgclass,6.58,4.05,0.00,0.0,0.0
18837,62.56503770479253,site2,10.100.20.49:8001,chronostiny,ecgclass,5.99,3.87,0.00,0.0,0.0
18838,62.568171679489616,site2,10.100.20.48:8001,chronostiny,gestureclass,6.25,3.97,0.00,4.0,4.0
18839,62.57131125178974,site2,10.100.20.49:8001,chronostiny,ecgclass,6.19,3.93,0.00,0.0,0.0
18840,62.57141738282415,site2,10.100.20.48:8001,chronostiny,gestureclass,6.06,3.87,0.00,4.0,4.0
18841,62.573381619819436,site2,10.100.20.48:8001,chronostiny,gestureclass,6.01,3.82,0.00,4.0,4.0
18842,62.58003315656828,site2,10.100.20.48:8001,chronostiny,gestureclass,5.95,3.81,0.00,4.0,4.0
18843,62.58227175231767,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.81,0.00,4.0,4.0
18844,62.58417683028498,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.81,0.00,4.0,4.0
18845,62.586669162354006,site2,10.100.20.48:8001,chronostiny,gestureclass,6.03,3.82,0.00,4.0,4.0
18846,62.58826674143673,site2,10.100.20.48:8001,chronostiny,gestureclass,6.12,3.82,0.00,4.0,4.0
18847,62.59068151278218,site2,10.100.20.48:8001,chronostiny,gestureclass,6.05,3.81,0.00,4.0,4.0
18848,62.591166261058376,site2,10.100.20.48:8001,chronostiny,gestureclass,5.91,3.81,0.00,4.0,4.0
18849,62.60263412039565,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.83,0.00,4.0,4.0
18850,62.60274987361984,site2,10.100.20.48:8001,chronostiny,gestureclass,5.93,3.83,0.00,4.0,4.0
18851,62.60495025263752,site2,10.100.20.49:8001,chronostiny,ecgclass,7.63,4.54,0.00,0.0,0.0
18852,62.60573596224051,site2,10.100.20.49:8001,chronostiny,ecgclass,6.07,3.86,0.00,0.0,0.0
18853,62.60593638820404,site2,10.100.20.49:8001,chronostiny,ecgclass,5.96,3.83,0.00,0.0,0.0
18854,62.609452076683894,site2,10.100.20.49:8001,chronostiny,ecgclass,6.07,3.84,0.00,0.0,0.0
18855,62.62349161859989,site2,10.100.20.48:8001,chronostiny,gestureclass,6.53,4.06,0.00,4.0,4.0
18856,62.628107336681566,site2,10.100.20.49:8001,chronostiny,ecgclass,6.15,3.95,0.00,0.0,0.0
18857,62.62908419462633,site2,10.100.20.48:8001,chronostiny,gestureclass,6.13,3.92,0.00,4.0,4.0
18858,62.631350901131725,site2,10.100.20.49:8001,chronostiny,ecgclass,6.14,3.96,0.00,0.0,0.0
18859,62.63152111239754,site2,10.100.20.49:8001,chronostiny,ecgclass,6.03,3.83,0.00,0.0,0.0
18860,62.63404972124422,site2,10.100.20.49:8001,chronostiny,ecgclass,5.96,3.84,0.00,0.0,0.0
18861,62.63439893540077,site2,10.100.20.48:8001,chronostiny,gestureclass,6.37,3.96,0.00,4.0,4.0
18862,62.63967504604061,site2,10.100.20.49:8001,chronostiny,ecgclass,6.32,3.92,0.00,0.0,0.0
18863,62.63986963836387,site2,10.100.20.49:8001,chronostiny,ecgclass,6.20,3.85,0.00,0.0,0.0
18864,62.639900988547545,site2,10.100.20.48:8001,chronostiny,gestureclass,6.41,3.94,0.00,4.0,4.0
18865,62.64649197811119,site2,10.100.20.49:8001,chronostiny,ecgclass,6.30,3.90,0.00,0.0,0.0
18866,62.65601432713455,site2,10.100.20.49:8001,chronostiny,ecgclass,6.02,3.85,0.00,0.0,0.0
18867,62.65631609728703,site2,10.100.20.48:8001,chronostiny,gestureclass,6.27,3.94,0.00,4.0,4.0
18868,62.65740609914582,site2,10.100.20.49:8001,chronostiny,ecgclass,6.17,3.94,0.00,0.0,0.0
18869,62.66191817595278,site2,10.100.20.49:8001,chronostiny,ecgclass,6.02,3.84,0.00,0.0,0.0
18870,62.66450409507522,site2,10.100.20.49:8001,chronostiny,ecgclass,5.98,3.83,0.00,0.0,0.0
18871,62.67443937457918,site2,10.100.20.49:8001,chronostiny,ecgclass,5.98,3.85,0.00,0.0,0.0
18872,62.67608255118022,site2,10.100.20.48:8001,chronostiny,gestureclass,6.51,4.03,0.00,4.0,4.0
18873,62.67609364592136,site2,10.100.20.49:8001,chronostiny,ecgclass,6.05,3.92,0.00,0.0,0.0
18874,62.676160123219475,site2,10.100.20.48:8001,chronostiny,gestureclass,6.08,3.89,0.00,4.0,4.0
18875,62.678933705619606,site2,10.100.20.48:8001,chronostiny,gestureclass,6.05,3.81,0.00,4.0,4.0
18876,62.68358287766826,site2,10.100.20.49:8001,chronostiny,ecgclass,6.35,4.01,0.00,0.0,0.0
18877,62.68879484518159,site2,10.100.20.48:8001,chronostiny,gestureclass,6.39,3.89,0.00,4.0,4.0
18878,62.69687799610679,site2,10.100.20.49:8001,chronostiny,ecgclass,6.24,3.91,0.00,0.0,0.0
18879,62.69774520807638,site2,10.100.20.49:8001,chronostiny,ecgclass,6.07,3.83,0.00,0.0,0.0
18880,62.70221507885536,site2,10.100.20.49:8001,chronostiny,ecgclass,6.02,3.83,0.00,0.0,0.0
18881,62.70806518175487,site2,10.100.20.49:8001,chronostiny,ecgclass,6.03,3.84,0.00,0.0,0.0
18882,62.71409707920305,site2,10.100.20.48:8001,chronostiny,gestureclass,6.64,4.06,0.00,4.0,4.0
18883,62.71586458716582,site2,10.100.20.49:8001,chronostiny,ecgclass,6.18,3.92,0.00,0.0,0.0
18884,62.71914276731956,site2,10.100.20.48:8001,chronostiny,gestureclass,6.40,3.87,0.00,4.0,4.0
18885,62.72181607469354,site2,10.100.20.48:8001,chronostiny,gestureclass,5.94,3.81,0.00,4.0,4.0
18886,62.724849492153744,site2,10.100.20.49:8001,chronostiny,ecgclass,6.28,4.01,0.00,0.0,0.0
18887,62.72595392287027,site2,10.100.20.48:8001,chronostiny,gestureclass,6.41,3.91,0.00,4.0,4.0
18888,62.72978590074792,site2,10.100.20.48:8001,chronostiny,gestureclass,5.91,3.84,0.00,4.0,4.0
18889,62.73391234757572,site2,10.100.20.49:8001,chronostiny,ecgclass,6.30,3.97,0.00,0.0,0.0
18890,62.73463932028688,site2,10.100.20.49:8001,chronostiny,ecgclass,6.01,3.84,0.00,0.0,0.0
18891,62.736593740691845,site2,10.100.20.49:8001,chronostiny,ecgclass,6.00,3.83,0.00,0.0,0.0
18892,62.73842162097491,site2,10.100.20.49:8001,chronostiny,ecgclass,6.00,3.83,0.00,0.0,0.0
18893,62.743028640105614,site2,10.100.20.48:8001,chronostiny,gestureclass,6.78,4.08,0.00,4.0,4.0
18894,62.74668904540504,site2,10.100.20.49:8001,chronostiny,ecgclass,6.15,3.92,0.00,0.0,0.0
18895,62.74884450336159,site2,10.100.20.48:8001,chronostiny,gestureclass,6.22,3.91,0.00,4.0,4.0
18896,62.75236810575495,site2,10.100.20.48:8001,chronostiny,gestureclass,5.95,3.83,0.00,4.0,4.0
18897,62.75338470449884,site2,10.100.20.48:8001,chronostiny,gestureclass,6.12,3.82,0.00,4.0,4.0
18898,62.75426609989998,site2,10.100.20.49:8001,chronostiny,ecgclass,6.61,4.06,0.00,0.0,0.0
18899,62.75518053700408,site2,10.100.20.49:8001,chronostiny,ecgclass,6.04,3.85,0.00,0.0,0.0
18900,62.755280341940924,site2,10.100.20.49:8001,chronostiny,ecgclass,5.95,3.83,0.00,0.0,0.0
18901,62.75919587805114,site2,10.100.20.49:8001,chronostiny,ecgclass,5.95,3.84,0.00,0.0,0.0
18902,62.77338889632183,site2,10.100.20.48:8001,chronostiny,gestureclass,6.83,4.05,0.00,4.0,4.0
18903,62.77462110289131,site2,10.100.20.49:8001,chronostiny,ecgclass,6.18,3.93,0.00,0.0,0.0
18904,62.78347737728867,site2,10.100.20.49:8001,chronostiny,ecgclass,5.97,3.82,0.00,0.0,0.0
18905,62.78658665228872,site2,10.100.20.49:8001,chronostiny,ecgclass,5.95,3.83,0.00,0.0,0.0
18906,62.78743601040309,site2,10.100.20.48:8001,chronostiny,gestureclass,6.41,4.03,0.00,4.0,4.0
18907,62.78747579568202,site2,10.100.20.48:8001,chronostiny,gestureclass,6.27,3.83,0.00,4.0,4.0
18908,62.791763735019806,site2,10.100.20.48:8001,chronostiny,gestureclass,5.94,3.96,0.00,4.0,4.0
18909,62.795739129335644,site2,10.100.20.49:8001,chronostiny,ecgclass,6.47,4.05,0.00,0.0,0.0
18910,62.7966071144567,site2,10.100.20.49:8001,chronostiny,ecgclass,5.95,3.83,0.00,0.0,0.0
18911,62.797955525075245,site2,10.100.20.48:8001,chronostiny,gestureclass,6.34,3.92,0.00,4.0,4.0
18912,62.8055663277396,site2,10.100.20.48:8001,chronostiny,gestureclass,6.20,3.84,0.00,4.0,4.0
18913,62.8061365448132,site2,10.100.20.48:8001,chronostiny,gestureclass,6.16,3.89,0.00,4.0,4.0
18914,62.8121515566124,site2,10.100.20.48:8001,chronostiny,gestureclass,5.98,3.82,0.00,4.0,4.0
18915,62.81276953795966,site2,10.100.20.49:8001,chronostiny,ecgclass,6.63,4.12,0.00,0.0,0.0
18916,62.8149603826611,site2,10.100.20.49:8001,chronostiny,ecgclass,6.00,3.84,0.00,0.0,0.0
18917,62.817263982308695,site2,10.100.20.48:8001,chronostiny,gestureclass,6.27,3.98,0.00,4.0,4.0
18918,62.819393411624056,site2,10.100.20.49:8001,chronostiny,ecgclass,6.12,3.89,0.00,0.0,0.0
18919,62.82052533979944,site2,10.100.20.48:8001,chronostiny,gestureclass,6.06,3.89,0.00,4.0,4.0
18920,62.821499268037144,site2,10.100.20.49:8001,chronostiny,ecgclass,6.14,3.92,0.00,0.0,0.0
18921,62.82590288952987,site2,10.100.20.49:8001,chronostiny,ecgclass,6.04,3.84,0.00,0.0,0.0
18922,62.82697794859596,site2,10.100.20.48:8001,chronostiny,gestureclass,6.17,3.93,0.00,4.0,4.0
18923,62.83011592048426,site2,10.100.20.49:8001,chronostiny,ecgclass,6.10,3.92,0.00,0.0,0.0
18924,62.83636580428376,site2,10.100.20.49:8001,chronostiny,ecgclass,5.90,3.82,0.00,0.0,0.0
18925,62.8424131923434,site2,10.100.20.49:8001,chronostiny,ecgclass,6.01,3.84,0.00,0.0,0.0
18926,62.843022870396126,site2,10.100.20.48:8001,chronostiny,gestureclass,6.32,3.95,0.00,4.0,4.0
18927,62.84656770604873,site2,10.100.20.49:8001,chronostiny,ecgclass,6.10,3.91,0.00,0.0,0.0
18928,62.849641055568625,site2,10.100.20.49:8001,chronostiny,ecgclass,5.99,3.84,0.00,0.0,0.0
18929,62.850745269360374,site2,10.100.20.48:8001,chronostiny,gestureclass,6.42,3.91,0.00,4.0,4.0
18930,62.852400878501875,site2,10.100.20.49:8001,chronostiny,ecgclass,6.28,3.93,0.00,0.0,0.0
18931,62.85351964791917,site2,10.100.20.48:8001,chronostiny,gestureclass,6.23,3.90,0.00,4.0,4.0
18932,62.856086877816914,site2,10.100.20.49:8001,chronostiny,ecgclass,6.18,3.90,0.00,0.0,0.0
18933,62.86151268246216,site2,10.100.20.48:8001,chronostiny,gestureclass,6.06,3.88,0.00,4.0,4.0
18934,62.86851158741269,site2,10.100.20.49:8001,chronostiny,ecgclass,6.12,3.90,0.00,0.0,0.0
18935,62.87278859117214,site2,10.100.20.48:8001,chronostiny,gestureclass,6.06,3.87,0.00,4.0,4.0
18936,62.87499053746844,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.81,0.00,4.0,4.0
18937,62.88556506045121,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.81,0.00,4.0,4.0
18938,62.88833117904294,site2,10.100.20.49:8001,chronostiny,ecgclass,6.51,4.06,0.00,0.0,0.0
18939,62.890501630830634,site2,10.100.20.49:8001,chronostiny,ecgclass,6.06,3.86,0.00,0.0,0.0
18940,62.89697939364553,site2,10.100.20.48:8001,chronostiny,gestureclass,6.57,3.93,0.00,4.0,4.0
18941,62.897659743976135,site2,10.100.20.49:8001,chronostiny,ecgclass,6.08,3.91,0.00,0.0,0.0
18942,62.89823251328321,site2,10.100.20.49:8001,chronostiny,ecgclass,6.03,3.84,0.00,0.0,0.0
18943,62.90331835234467,site2,10.100.20.48:8001,chronostiny,gestureclass,6.62,3.95,0.00,4.0,4.0
18944,62.910133757345186,site2,10.100.20.49:8001,chronostiny,ecgclass,6.21,3.92,0.00,0.0,0.0
18945,62.91038561997498,site2,10.100.20.48:8001,chronostiny,gestureclass,6.23,3.95,0.00,4.0,4.0
18946,62.91519991456765,site2,10.100.20.49:8001,chronostiny,ecgclass,6.13,3.89,0.00,0.0,0.0
18947,62.91704141302658,site2,10.100.20.48:8001,chronostiny,gestureclass,6.13,3.90,0.00,4.0,4.0
18948,62.92109632421103,site2,10.100.20.48:8001,chronostiny,gestureclass,5.96,3.82,0.00,4.0,4.0
18949,62.92157962528783,site2,10.100.20.48:8001,chronostiny,gestureclass,6.00,3.81,0.00,4.0,4.0
18950,62.93362092810538,site2,10.100.20.48:8001,chronostiny,gestureclass,5.95,3.81,0.00,4.0,4.0
18951,62.940724228026994,site2,10.100.20.49:8001,chronostiny,ecgclass,6.62,4.10,0.00,0.0,0.0
18952,62.94246032706693,site2,10.100.20.48:8001,chronostiny,gestureclass,6.15,3.92,0.00,4.0,4.0
18953,62.949921279051665,site2,10.100.20.48:8001,chronostiny,gestureclass,6.01,3.81,0.00,4.0,4.0
18954,62.9574315717793,site2,10.100.20.49:8001,chronostiny,ecgclass,6.25,4.02,0.00,0.0,0.0
18955,62.959493269286874,site2,10.100.20.48:8001,chronostiny,gestureclass,6.01,3.86,0.00,4.0,4.0
18956,62.969277620469484,site2,10.100.20.49:8001,chronostiny,ecgclass,6.40,3.90,0.00,0.0,0.0
18957,62.981831181624166,site2,10.100.20.48:8001,chronostiny,gestureclass,6.21,3.91,0.00,4.0,4.0
18958,62.982647496014806,site2,10.100.20.49:8001,chronostiny,ecgclass,6.13,3.92,0.00,0.0,0.0
18959,62.98287747229945,site2,10.100.20.48:8001,chronostiny,gestureclass,6.19,3.92,0.00,4.0,4.0
18960,62.98421812275392,site2,10.100.20.48:8001,chronostiny,gestureclass,6.03,3.83,0.00,4.0,4.0
18961,62.98645500060524,site2,10.100.20.49:8001,chronostiny,ecgclass,6.41,3.97,0.00,0.0,0.0
18962,62.9867791876402,site2,10.100.20.48:8001,chronostiny,gestureclass,6.24,3.93,0.00,4.0,4.0
18963,62.98728448801113,site2,10.100.20.49:8001,chronostiny,ecgclass,6.35,3.98,0.00,0.0,0.0
18964,62.99916736284218,site2,10.100.20.49:8001,chronostiny,ecgclass,6.07,3.84,0.00,0.0,0.0
18965,63.00362317901646,site2,10.100.20.49:8001,chronostiny,ecgclass,5.98,3.84,0.00,0.0,0.0
18966,63.01055299974463,site2,10.100.20.49:8001,chronostiny,ecgclass,6.00,3.84,0.00,0.0,0.0
18967,63.02237234644596,site2,10.100.20.49:8001,chronostiny,ecgclass,5.95,3.85,0.00,0.0,0.0
18968,63.023955837452924,site2,10.100.20.48:8001,chronostiny,gestureclass,6.66,4.07,0.00,4.0,4.0
18969,63.027836891124736,site2,10.100.20.49:8001,chronostiny,ecgclass,6.13,3.92,0.00,0.0,0.0
18970,63.02851478405253,site2,10.100.20.48:8001,chronostiny,gestureclass,6.06,3.87,0.00,4.0,4.0
18971,63.03118884894229,site2,10.100.20.49:8001,chronostiny,ecgclass,6.15,3.91,0.00,0.0,0.0
18972,63.031974077342326,site2,10.100.20.48:8001,chronostiny,gestureclass,6.33,3.88,0.00,4.0,4.0
18973,63.03255696590856,site2,10.100.20.48:8001,chronostiny,gestureclass,9.44,6.84,0.00,4.0,4.0
18974,63.03290240827886,site2,10.100.20.49:8001,chronostiny,ecgclass,6.32,3.99,0.00,0.0,0.0
18975,63.03579198672,site2,10.100.20.48:8001,chronostiny,gestureclass,6.16,3.90,0.00,4.0,4.0
18976,63.045767855652635,site2,10.100.20.48:8001,chronostiny,gestureclass,6.29,3.82,0.00,4.0,4.0
18977,63.04620239342258,site2,10.100.20.48:8001,chronostiny,gestureclass,6.04,3.83,0.00,4.0,4.0
18978,63.04852834954893,site2,10.100.20.49:8001,chronostiny,ecgclass,6.60,4.05,0.00,0.0,0.0
18979,63.05240091534616,site2,10.100.20.49:8001,chronostiny,ecgclass,5.99,3.84,0.00,0.0,0.0
18980,63.054683930697855,site2,10.100.20.48:8001,chronostiny,gestureclass,6.31,3.94,0.00,4.0,4.0
18981,63.06277684865455,site2,10.100.20.48:8001,chronostiny,gestureclass,5.99,3.83,0.00,4.0,4.0
18982,63.06338310344343,site2,10.100.20.49:8001,chronostiny,ecgclass,6.29,3.99,0.00,0.0,0.0
18983,63.06346463671738,site2,10.100.20.49:8001,chronostiny,ecgclass,6.05,3.84,0.00,0.0,0.0
18984,63.06507489578053,site2,10.100.20.48:8001,chronostiny,gestureclass,6.25,3.92,0.00,4.0,4.0
18985,63.06777749593819,site2,10.100.20.48:8001,chronostiny,gestureclass,6.05,3.83,0.00,4.0,4.0
18986,63.068756528128546,site2,10.100.20.48:8001,chronostiny,gestureclass,5.97,3.83,0.00,4.0,4.0
18987,63.069371341678526,site2,10.100.20.49:8001,chronostiny,ecgclass,6.64,4.04,0.00,0.0,0.0
18988,63.07481775643674,site2,10.100.20.49:8001,chronostiny,ecgclass,6.05,3.92,0.00,0.0,0.0
18989,63.075514301618284,site2,10.100.20.49:8001,chronostiny,ecgclass,6.04,3.85,0.00,0.0,0.0
18990,63.07746303381654,site2,10.100.20.49:8001,chronostiny,ecgclass,6.06,3.84,0.00,0.0,0.0
18991,63.08776179343784,site2,10.100.20.49:8001,chronostiny,ecgclass,6.02,3.83,0.00,0.0,0.0
18992,63.09092368734773,site2,10.100.20.48:8001,chronostiny,gestureclass,6.98,4.08,0.00,4.0,4.0
18993,63.09321903541456,site2,10.100.20.48:8001,chronostiny,gestureclass,6.38,3.82,0.00,4.0,4.0
18994,63.094707962640015,site2,10.100.20.48:8001,chronostiny,gestureclass,6.18,3.88,0.00,4.0,4.0
18995,63.09715720438955,site2,10.100.20.49:8001,chronostiny,ecgclass,6.57,4.07,0.00,0.0,0.0
18996,63.10157525105609,site2,10.100.20.49:8001,chronostiny,ecgclass,6.08,3.84,0.00,0.0,0.0
18997,63.107338378183655,site2,10.100.20.49:8001,chronostiny,ecgclass,5.97,3.82,0.00,0.0,0.0
18998,63.11083633545479,site2,10.100.20.49:8001,chronostiny,ecgclass,5.95,3.82,0.00,0.0,0.0
18999,63.116043531033256,site2,10.100.20.48:8001,chronostiny,gestureclass,6.52,4.05,0.00,4.0,4.0
19000,63.116352109336695,site2,10.100.20.49:8001,chronostiny,ecgclass,6.12,3.89,0.00,0.0,0.0
19001,63.1164003718813,site2,10.100.20.49:8001,chronostiny,ecgclass,6.02,3.82,0.00,0.0,0.0
19002,63.12081972319556,site2,10.100.20.49:8001,chronostiny,ecgclass,5.98,3.84,0.00,0.0,0.0
19003,63.12183109168191,site2,10.100.20.49:8001,chronostiny,ecgclass,6.03,3.84,0.00,0.0,0.0
19004,63.12883475972781,site2,10.100.20.48:8001,chronostiny,gestureclass,6.49,4.04,0.00,4.0,4.0
19005,63.13139325627161,site2,10.100.20.49:8001,chronostiny,ecgclass,6.11,3.93,0.00,0.0,0.0
19006,63.1335635435183,site2,10.100.20.48:8001,chronostiny,gestureclass,6.31,3.88,0.00,4.0,4.0
19007,63.13850356758775,site2,10.100.20.48:8001,chronostiny,gestureclass,6.24,3.81,0.00,4.0,4.0
19008,63.143007894108024,site2,10.100.20.49:8001,chronostiny,ecgclass,6.43,4.00,0.00,0.0,0.0
19009,63.14706899574926,site2,10.100.20.49:8001,chronostiny,ecgclass,6.05,3.85,0.00,0.0,0.0
19010,63.15097187420179,site2,10.100.20.48:8001,chronostiny,gestureclass,6.40,3.94,0.00,4.0,4.0
19011,63.15338661823706,site2,10.100.20.48:8001,chronostiny,gestureclass,5.91,3.81,0.00,4.0,4.0
19012,63.16208707518463,site2,10.100.20.49:8001,chronostiny,ecgclass,6.37,3.97,0.00,0.0,0.0
19013,63.169464151775806,site2,10.100.20.49:8001,chronostiny,ecgclass,6.00,3.84,0.00,0.0,0.0
19014,63.170796117821446,site2,10.100.20.49:8001,chronostiny,ecgclass,5.95,3.82,0.00,0.0,0.0
19015,63.176240086090495,site2,10.100.20.49:8001,chronostiny,ecgclass,5.97,3.82,0.00,0.0,0.0
19016,63.18363143086754,site2,10.100.20.49:8001,chronostiny,ecgclass,6.01,3.83,0.00,0.0,0.0
19017,63.1868414387239,site2,10.100.20.49:8001,chronostiny,ecgclass,6.02,3.84,0.00,0.0,0.0
19018,63.18954471672798,site2,10.100.20.49:8001,chronostiny,ecgclass,10.02,3.83,0.00,0.0,0.0
19019,63.193259371556216,site2,10.100.20.49:8001,chronostiny,ecgclass,6.02,3.92,0.00,0.0,0.0
