task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,sharing,20.7386,53.0655,26.961,25.803,0.0016,0.4263,25.5888,26.1045,1775860518121149014
ecgclass,slot_0:ecgclass,sharing,20.7764,67.5859,39.0072,25.6956,0.0014,0.4255,27.9408,28.5787,1775860518161244305
ecgclass,slot_0:ecgclass,sharing,20.8381,53.3533,27.9625,25.1649,0.0014,0.4332,24.8771,25.3908,1775860518219921920
ecgclass,slot_0:ecgclass,sharing,21.032,71.9039,25.5674,24.3887,0.0015,0.9048,45.8894,46.3366,1775860518434803820
ecgclass,slot_0:ecgclass,sharing,21.115,64.9717,24.9004,24.2142,0.0014,0.4262,39.6502,40.0713,1775860518511565111
ecgclass,slot_0:ecgclass,sharing,21.2514,50.6463,25.1648,24.4646,0.0016,0.4322,25.0702,25.4815,1775860518633418723
ecgclass,slot_0:ecgclass,sharing,21.6831,32.7609,25.0134,24.2797,0.0015,0.4414,7.2992,7.7475,1775860519047319491
ecgclass,slot_0:ecgclass,sharing,21.9918,32.7759,25.5266,24.7095,0.0018,0.4908,6.8002,7.2493,1775860519355509553
ecgclass,slot_0:ecgclass,sharing,22.2265,34.3916,26.1034,25.1673,0.0027,0.5554,7.6768,8.2882,1775860519591081278
ecgclass,slot_0:ecgclass,sharing,22.26,40.8733,25.9988,25.1967,0.0021,0.4758,14.3881,14.8745,1775860519631311664
ecgclass,slot_0:ecgclass,sharing,22.4979,83.5197,26.9128,25.6819,0.0021,0.4923,56.0563,56.6069,1775860519910902476
ecgclass,slot_0:ecgclass,sharing,22.5889,88.6166,48.267,26.1633,0.0015,10.4639,39.9015,40.3496,1775860519985702616
ecgclass,slot_0:ecgclass,sharing,22.6142,63.4801,48.267,26.1633,0.0015,10.4639,14.5688,15.2131,1775860519985702616
ecgclass,slot_0:ecgclass,sharing,22.6934,112.3395,56.9992,26.0061,0.0016,0.2192,54.6527,55.3403,1775860520104994755
ecgclass,slot_0:ecgclass,sharing,22.708,97.8119,56.9992,26.0061,0.0016,0.2192,40.0169,40.8127,1775860520104994755
ecgclass,slot_0:ecgclass,sharing,22.8909,104.5461,39.9253,25.8929,0.0014,12.9271,64.0895,64.6207,1775860520311952265
ecgclass,slot_0:ecgclass,sharing,23.0854,96.6451,34.5919,26.2691,0.0018,7.5991,61.4645,62.0532,1775860520503819945
ecgclass,slot_0:ecgclass,sharing,23.1444,85.9785,28.629,25.1375,0.0014,1.5978,56.8724,57.3495,1775860520558214625
ecgclass,slot_0:ecgclass,sharing,23.1528,77.6627,28.629,25.1375,0.0014,1.5978,48.5017,49.0337,1775860520558214625
ecgclass,slot_0:ecgclass,sharing,23.6989,34.7779,27.0253,25.334,0.0022,0.4767,7.2384,7.7526,1775860521063099626
ecgclass,slot_0:ecgclass,sharing,23.8603,64.0633,25.4359,24.6725,0.0015,0.4796,38.2173,38.6274,1775860521255433495
ecgclass,slot_0:ecgclass,sharing,24.1582,35.9032,26.6936,25.7618,0.0031,0.5207,8.6267,9.2097,1775860521523794249
ecgclass,slot_0:ecgclass,sharing,24.2293,61.3875,27.107,25.6451,0.0028,1.1222,33.756,34.2805,1775860521619966531
ecgclass,slot_0:ecgclass,sharing,24.564,58.8746,26.0116,25.2502,0.0022,0.4559,32.3634,32.8631,1775860521953274059
ecgclass,slot_0:ecgclass,sharing,24.8926,64.1999,26.27,25.4817,0.002,0.2382,37.3797,37.9299,1775860522286909446
ecgclass,slot_0:ecgclass,sharing,24.9113,45.45,26.27,25.4817,0.002,0.2382,18.6195,19.18,1775860522286909446
ecgclass,slot_0:ecgclass,sharing,25.9974,67.4734,26.2669,25.5005,0.0023,0.4573,40.7379,41.2065,1775860523395081431
ecgclass,slot_0:ecgclass,sharing,26.1334,101.7623,44.2191,25.9442,0.0017,17.1496,56.9532,57.5431,1775860523547343396
ecgclass,slot_0:ecgclass,sharing,26.4119,65.3079,26.5383,25.2498,0.0027,0.4749,38.2996,38.7695,1775860523807107185
ecgclass,slot_0:ecgclass,sharing,26.4603,64.6524,26.8388,25.604,0.0023,0.4312,37.2264,37.8137,1775860523854429309
ecgclass,slot_0:ecgclass,sharing,26.6572,51.8332,25.7374,24.9435,0.0023,0.481,25.5985,26.0958,1775860524039782278
ecgclass,slot_0:ecgclass,sharing,26.7142,49.9346,34.4118,26.0838,0.0016,0.4255,14.8208,15.5228,1775860524085936424
ecgclass,slot_0:ecgclass,sharing,27.0373,33.9491,25.9233,25.0696,0.0023,0.5072,7.4387,8.0258,1775860524401632550
ecgclass,slot_0:ecgclass,sharing,27.1293,34.4357,26.6911,25.8724,0.0023,0.5013,7.252,7.7446,1775860524493531340
ecgclass,slot_0:ecgclass,sharing,27.2851,34.4348,26.611,25.7291,0.003,0.5221,7.3478,7.8238,1775860524649396162
ecgclass,slot_0:ecgclass,sharing,27.3911,39.6123,25.9113,25.0723,0.002,0.514,13.1528,13.701,1775860524761149342
ecgclass,slot_0:ecgclass,sharing,27.542,83.6346,39.8075,26.1221,0.0018,12.01,43.1902,43.8271,1775860524942130790
ecgclass,slot_0:ecgclass,sharing,27.6358,36.3679,25.3652,24.6266,0.0016,0.4558,10.5422,11.0027,1775860525003321027
ecgclass,slot_0:ecgclass,sharing,27.7588,33.1922,25.9998,25.2537,0.0019,0.4593,6.7568,7.1924,1775860525122543899
ecgclass,slot_0:ecgclass,sharing,27.7642,87.574,33.7767,26.5298,0.0014,0.4357,53.1261,53.7973,1775860525174275855
ecgclass,slot_0:ecgclass,sharing,28.0826,33.8521,25.7116,24.9618,0.0016,0.4588,7.7376,8.1405,1775860525447311183
ecgclass,slot_0:ecgclass,sharing,28.5838,71.1837,26.6482,25.846,0.0024,0.4829,44.0726,44.5355,1775860525984865544
ecgclass,slot_0:ecgclass,sharing,28.7006,43.7436,29.0422,25.4204,0.002,2.805,14.2345,14.7014,1775860526071825785
ecgclass,slot_0:ecgclass,sharing,29.3811,77.5344,26.5681,25.7486,0.0025,0.2454,50.3936,50.9664,1775860526788403639
ecgclass,slot_0:ecgclass,sharing,29.4147,43.9095,26.5681,25.7486,0.0025,0.2454,16.7572,17.3415,1775860526788403639
ecgclass,slot_0:ecgclass,sharing,29.9721,73.4448,25.7249,24.4315,0.0022,1.0107,47.2291,47.7199,1775860527376288668
ecgclass,slot_0:ecgclass,sharing,30.0448,101.8212,41.6014,25.53,0.0019,0.4442,59.6383,60.2197,1775860527461358845
ecgclass,slot_0:ecgclass,sharing,30.1778,33.6776,25.5715,24.8245,0.0016,0.4739,7.7169,8.106,1775860527542509278
ecgclass,slot_0:ecgclass,sharing,30.6656,61.0576,25.4691,24.667,0.0022,0.503,35.1112,35.5884,1775860528057618709
ecgclass,slot_0:ecgclass,sharing,30.6906,88.2535,26.4714,25.6945,0.0018,0.2278,61.2261,61.7821,1775860528108796649
ecgclass,slot_0:ecgclass,sharing,30.7297,49.1774,26.4714,25.6945,0.0018,0.2278,22.1405,22.706,1775860528108796649
ecgclass,slot_0:ecgclass,sharing,30.9973,61.0456,34.4761,26.3927,0.002,0.4492,25.9485,26.5695,1775860528380196064
ecgclass,slot_0:ecgclass,sharing,31.194,42.3956,26.6954,25.4568,0.0019,0.4697,15.1744,15.7002,1775860528566077485
ecgclass,slot_0:ecgclass,sharing,31.2515,64.2414,25.1084,24.3074,0.0021,0.4998,38.5854,39.133,1775860528646998721
ecgclass,slot_0:ecgclass,sharing,31.3402,78.5041,25.5179,24.6736,0.0026,0.5219,52.4051,52.9861,1775860528749583805
ecgclass,slot_0:ecgclass,sharing,31.4908,52.7995,27.2773,25.9801,0.0025,0.465,24.9035,25.5222,1775860528872630061
ecgclass,slot_0:ecgclass,sharing,31.8705,66.6482,35.8269,26.0957,0.0017,8.0837,30.2343,30.8213,1775860529257641675
ecgclass,slot_0:ecgclass,sharing,31.9423,45.4197,28.6226,25.5026,0.0018,0.4654,16.1741,16.7971,1775860529315412218
ecgclass,slot_0:ecgclass,sharing,32.0953,66.4907,34.9758,26.2358,0.0015,7.6115,30.9873,31.5148,1775860529483203921
ecgclass,slot_0:ecgclass,sharing,32.166,55.126,39.0417,26.0369,0.0015,11.8504,15.5222,16.0842,1775860529538500700
ecgclass,slot_0:ecgclass,sharing,32.2263,43.0231,25.3841,24.6569,0.0017,0.4494,17.2346,17.6391,1775860529600504441
ecgclass,slot_0:ecgclass,sharing,32.6537,54.0614,25.5981,24.8256,0.0015,0.4623,28.0647,28.4633,1775860530038738879
ecgclass,slot_0:ecgclass,sharing,32.7646,88.0346,26.8444,25.2061,0.0017,0.4713,60.6868,61.1902,1775860530182233988
ecgclass,slot_0:ecgclass,sharing,33.0337,60.1478,26.9361,25.64,0.0026,0.4822,32.5654,33.2117,1775860530423253243
ecgclass,slot_0:ecgclass,sharing,33.0931,48.224,26.9405,25.7173,0.0015,0.425,20.7794,21.2834,1775860530470791092
ecgclass,slot_0:ecgclass,sharing,33.1304,58.5399,25.1949,24.4163,0.0018,0.4558,32.8839,33.345,1775860530520216718
ecgclass,slot_0:ecgclass,sharing,33.3595,32.9957,25.06,24.2984,0.0016,0.4681,7.5121,7.9357,1775860530723966942
ecgclass,slot_0:ecgclass,sharing,33.6424,74.1565,28.0357,27.2483,0.0023,0.4901,45.6812,46.1209,1775860531045059969
ecgclass,slot_0:ecgclass,sharing,33.8325,77.6856,25.6108,24.8838,0.0014,0.448,51.6384,52.0748,1775860531241044590
ecgclass,slot_0:ecgclass,sharing,34.0701,32.7494,25.02,24.3078,0.0015,0.4358,7.3102,7.7294,1775860531434390188
ecgclass,slot_0:ecgclass,sharing,34.2749,54.5826,26.4625,25.3625,0.0014,0.4354,27.6504,28.1201,1775860531659532571
ecgclass,slot_0:ecgclass,sharing,34.4921,62.191,26.4239,25.2309,0.0016,0.46,35.223,35.7671,1775860531884267453
ecgclass,slot_0:ecgclass,sharing,34.9433,35.1105,26.6648,25.7122,0.0025,0.5525,7.9241,8.4456,1775860532308160645
ecgclass,slot_0:ecgclass,sharing,35.5076,33.7911,25.8303,24.9644,0.0028,0.5213,7.364,7.9607,1775860532871876406
ecgclass,slot_0:ecgclass,sharing,35.6407,49.4401,27.1471,25.8733,0.0024,0.4502,21.6265,22.293,1775860533019262697
ecgclass,slot_0:ecgclass,sharing,35.6582,87.9676,35.84,26.2296,0.002,1.0441,51.3699,52.1277,1775860533066528737
ecgclass,slot_0:ecgclass,sharing,35.9396,35.7664,26.4463,25.5245,0.0033,0.5405,8.6372,9.3201,1775860533305216775
ecgclass,slot_0:ecgclass,sharing,36.1081,90.8103,35.4221,26.5944,0.0031,7.5441,54.5971,55.3882,1775860533519631404
ecgclass,slot_0:ecgclass,sharing,36.5965,33.277,25.6297,24.7594,0.0025,0.5321,7.0844,7.6473,1775860533960488920
ecgclass,slot_0:ecgclass,sharing,36.8059,54.3375,26.2571,25.4659,0.0024,0.4898,27.612,28.0804,1775860534190427897
ecgclass,slot_0:ecgclass,sharing,36.8336,74.4925,27.3908,25.6703,0.0016,0.4258,46.4456,47.1017,1775860534237001137
ecgclass,slot_0:ecgclass,sharing,37.0434,71.4076,29.2373,26.3161,0.0021,2.1889,41.6145,42.1703,1775860534441982394
ecgclass,slot_0:ecgclass,sharing,37.1575,49.4044,27.6294,26.1615,0.0018,0.7893,21.1992,21.775,1775860534535613422
ecgclass,slot_0:ecgclass,sharing,37.1807,66.0536,25.7956,25.0451,0.0014,0.4416,39.8622,40.258,1775860534577536663
ecgclass,slot_0:ecgclass,sharing,37.236,66.0865,34.0732,26.0153,0.0013,0.412,31.3489,32.0134,1775860534624280295
ecgclass,slot_0:ecgclass,sharing,37.9306,34.1251,25.4042,24.6448,0.0017,0.4788,8.312,8.7209,1775860535295807908
ecgclass,slot_0:ecgclass,sharing,38.0115,79.5436,27.5525,25.8321,0.0015,1.0264,51.465,51.991,1775860535419957956
ecgclass,slot_0:ecgclass,sharing,38.0645,66.9878,27.4716,25.4033,0.0016,0.4496,39.0172,39.5162,1775860535460440723
